cell_id,ev_Antes,ev_Despues,pa_Antes,pa_Despues,tasa_antes,tasa_despues,delta_tasa,esperado,exceso
46_21,5,4,289,288,0.01730103806228374,0.013888888888888888,-0.0034121491733948503,4.982698961937716,-0.9826989619377162
46_22,7,6,363,342,0.01928374655647383,0.017543859649122806,-0.0017398869073510237,6.595041322314049,-0.5950413223140494
46_23,5,3,289,275,0.01730103806228374,0.01090909090909091,-0.0063919471531928285,4.757785467128028,-1.757785467128028
46_24,8,2,289,280,0.02768166089965398,0.007142857142857143,-0.02053880375679684,7.750865051903115,-5.750865051903115
46_25,4,2,362,309,0.011049723756906077,0.006472491909385114,-0.004577231847520963,3.414364640883978,-1.4143646408839778
46_26,5,3,213,211,0.023474178403755867,0.014218009478672985,-0.009256168925082882,4.953051643192488,-1.953051643192488
46_27,7,3,213,206,0.03286384976525822,0.014563106796116505,-0.018300742969141713,6.769953051643193,-3.769953051643193
46_28,3,3,275,239,0.01090909090909091,0.012552301255230125,0.0016432103461392154,2.6072727272727274,0.3927272727272726
46_29,4,7,275,270,0.014545454545454545,0.025925925925925925,0.01138047138047138,3.9272727272727272,3.0727272727272728
46_3,0,0,217,204,0.0,0.0,0.0,0.0,0.0
46_30,2,4,214,239,0.009345794392523364,0.016736401673640166,0.007390607281116802,2.233644859813084,1.7663551401869162
46_31,3,3,214,206,0.014018691588785047,0.014563106796116505,0.0005444152073314588,2.8878504672897196,0.11214953271028039
46_32,1,5,214,206,0.004672897196261682,0.024271844660194174,0.01959894746393249,0.9626168224299064,4.037383177570094
46_33,2,4,213,206,0.009389671361502348,0.019417475728155338,0.01002780436665299,1.9342723004694835,2.0657276995305165
46_34,3,11,213,206,0.014084507042253521,0.05339805825242718,0.03931355121017366,2.9014084507042255,8.098591549295774
46_35,2,4,213,206,0.009389671361502348,0.019417475728155338,0.01002780436665299,1.9342723004694835,2.0657276995305165
46_36,3,4,214,242,0.014018691588785047,0.01652892561983471,0.0025102340310496647,3.392523364485981,0.6074766355140189
46_37,3,8,211,242,0.014218009478672985,0.03305785123966942,0.018839841760996436,3.4407582938388623,4.559241706161138
46_38,2,6,149,141,0.013422818791946308,0.0425531914893617,0.02913037269741539,1.8926174496644295,4.10738255033557
46_39,8,6,149,145,0.053691275167785234,0.041379310344827586,-0.012311964822957648,7.7852348993288585,-1.7852348993288585
46_4,0,0,278,265,0.0,0.0,0.0,0.0,0.0
46_40,3,1,223,176,0.013452914798206279,0.005681818181818182,-0.007771096616388097,2.367713004484305,-1.367713004484305
46_41,6,3,149,141,0.040268456375838924,0.02127659574468085,-0.018991860631158073,5.677852348993288,-2.677852348993288
46_42,3,4,149,141,0.020134228187919462,0.028368794326241134,0.008234566138321672,2.838926174496644,1.161073825503356
46_43,3,2,223,176,0.013452914798206279,0.011363636363636364,-0.0020892784345699147,2.367713004484305,-0.3677130044843051
46_44,5,3,149,142,0.03355704697986577,0.02112676056338028,-0.01243028641648549,4.76510067114094,-1.7651006711409396
46_45,6,8,149,142,0.040268456375838924,0.056338028169014086,0.016069571793175162,5.718120805369127,2.281879194630873
46_46,3,1,149,178,0.020134228187919462,0.0056179775280898875,-0.014516250659829574,3.5838926174496644,-2.5838926174496644
46_47,0,0,149,178,0.0,0.0,0.0,0.0,0.0
46_48,0,0,150,142,0.0,0.0,0.0,0.0,0.0
46_49,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_5,0,2,365,309,0.0,0.006472491909385114,0.006472491909385114,0.0,2.0
46_50,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_51,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_52,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_53,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_54,0,0,149,178,0.0,0.0,0.0,0.0,0.0
46_55,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_56,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_57,0,0,223,177,0.0,0.0,0.0,0.0,0.0
46_58,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_59,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_6,7,4,290,274,0.02413793103448276,0.014598540145985401,-0.009539390888497357,6.613793103448276,-2.613793103448276
46_60,0,0,223,177,0.0,0.0,0.0,0.0,0.0
46_61,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_62,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_63,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_64,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_65,0,0,150,142,0.0,0.0,0.0,0.0,0.0
46_66,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_67,0,0,149,142,0.0,0.0,0.0,0.0,0.0
46_68,0,0,149,106,0.0,0.0,0.0,0.0,0.0
46_69,0,0,149,106,0.0,0.0,0.0,0.0,0.0
46_7,1,7,290,279,0.0034482758620689655,0.025089605734767026,0.02164132987269806,0.9620689655172414,6.037931034482758
46_70,0,0,149,70,0.0,0.0,0.0,0.0,0.0
46_71,0,0,149,70,0.0,0.0,0.0,0.0,0.0
46_72,0,0,149,70,0.0,0.0,0.0,0.0,0.0
46_73,0,0,149,70,0.0,0.0,0.0,0.0,0.0
46_74,0,0,223,105,0.0,0.0,0.0,0.0,0.0
46_75,0,0,149,70,0.0,0.0,0.0,0.0,0.0
46_76,0,0,149,70,0.0,0.0,0.0,0.0,0.0
46_77,0,0,223,105,0.0,0.0,0.0,0.0,0.0
46_8,3,9,364,309,0.008241758241758242,0.02912621359223301,0.02088445535047477,2.546703296703297,6.453296703296703
46_9,7,4,363,303,0.01928374655647383,0.013201320132013201,-0.006082426424460628,5.8429752066115705,-1.8429752066115705
47_0,0,0,217,171,0.0,0.0,0.0,0.0,0.0
47_1,0,0,217,171,0.0,0.0,0.0,0.0,0.0
47_10,1,1,289,274,0.0034602076124567475,0.0036496350364963502,0.00018942742403960273,0.9480968858131488,0.05190311418685123
47_11,5,3,352,307,0.014204545454545454,0.009771986970684038,-0.004432558483861416,4.360795454545454,-1.3607954545454541
47_12,3,1,288,343,0.010416666666666666,0.0029154518950437317,-0.007501214771622935,3.5729166666666665,-2.5729166666666665
47_13,1,3,288,274,0.003472222222222222,0.010948905109489052,0.00747668288726683,0.9513888888888888,2.048611111111111
47_14,2,4,289,274,0.006920415224913495,0.014598540145985401,0.007678124921071906,1.8961937716262975,2.1038062283737027
47_15,2,1,290,274,0.006896551724137931,0.0036496350364963502,-0.0032469166876415807,1.889655172413793,-0.8896551724137931
47_16,2,6,289,274,0.006920415224913495,0.021897810218978103,0.014977394994064608,1.8961937716262975,4.103806228373703
47_17,5,5,289,274,0.01730103806228374,0.01824817518248175,0.0009471371201980119,4.740484429065744,0.2595155709342558
47_18,6,6,289,274,0.020761245674740483,0.021897810218978103,0.0011365645442376199,5.688581314878893,0.31141868512110715
47_19,7,10,290,309,0.02413793103448276,0.032362459546925564,0.008224528512442805,7.458620689655172,2.541379310344828
47_2,0,0,217,171,0.0,0.0,0.0,0.0,0.0
47_20,2,6,213,211,0.009389671361502348,0.02843601895734597,0.019046347595843623,1.9812206572769953,4.018779342723005
47_21,7,6,213,206,0.03286384976525822,0.02912621359223301,-0.003737636173025208,6.769953051643193,-0.7699530516431929
47_22,4,7,287,241,0.013937282229965157,0.029045643153526972,0.015108360923561815,3.3588850174216027,3.6411149825783973
47_23,3,3,213,207,0.014084507042253521,0.014492753623188406,0.00040824658093488453,2.915492957746479,0.08450704225352101
47_24,3,4,213,207,0.014084507042253521,0.01932367149758454,0.005239164455331019,2.915492957746479,1.084507042253521
47_25,7,6,287,236,0.024390243902439025,0.025423728813559324,0.0010334849111202984,5.7560975609756095,0.24390243902439046
47_26,5,6,287,241,0.017421602787456445,0.024896265560165973,0.007474662772709528,4.198606271777003,1.8013937282229966
47_27,7,8,213,206,0.03286384976525822,0.038834951456310676,0.005971101691052458,6.769953051643193,1.230046948356807
47_28,2,7,275,239,0.007272727272727273,0.029288702928870293,0.022015975656143022,1.7381818181818183,5.261818181818182
47_29,2,4,213,242,0.009389671361502348,0.01652892561983471,0.007139254258332364,2.272300469483568,1.727699530516432
47_3,0,0,217,204,0.0,0.0,0.0,0.0,0.0
47_30,4,4,213,239,0.018779342723004695,0.016736401673640166,-0.0020429410493645293,4.488262910798122,-0.488262910798122
47_31,5,2,214,206,0.02336448598130841,0.009708737864077669,-0.013655748117230741,4.813084112149532,-2.8130841121495322
47_32,2,5,214,206,0.009345794392523364,0.024271844660194174,0.01492605026767081,1.9252336448598129,3.074766355140187
47_33,4,6,213,206,0.018779342723004695,0.02912621359223301,0.010346870869228315,3.868544600938967,2.131455399061033
47_34,4,2,213,206,0.018779342723004695,0.009708737864077669,-0.009070604858927026,3.868544600938967,-1.868544600938967
47_35,3,6,213,206,0.014084507042253521,0.02912621359223301,0.01504170654997949,2.9014084507042255,3.0985915492957745
47_36,0,2,214,206,0.0,0.009708737864077669,0.009708737864077669,0.0,2.0
47_37,5,8,213,242,0.023474178403755867,0.03305785123966942,0.009583672835913555,5.68075117370892,2.31924882629108
47_38,8,1,213,207,0.03755868544600939,0.004830917874396135,-0.032727767571613255,7.774647887323944,-6.774647887323944
47_39,10,6,287,242,0.03484320557491289,0.024793388429752067,-0.010049817145160823,8.432055749128919,-2.432055749128919
47_4,0,0,217,204,0.0,0.0,0.0,0.0,0.0
47_40,9,11,287,238,0.0313588850174216,0.046218487394957986,0.014859602377536384,7.463414634146341,3.536585365853659
47_41,3,5,213,207,0.014084507042253521,0.024154589371980676,0.010070082329727155,2.915492957746479,2.084507042253521
47_42,8,3,213,207,0.03755868544600939,0.014492753623188406,-0.023065931822820983,7.774647887323944,-4.774647887323944
47_43,8,3,232,218,0.034482758620689655,0.013761467889908258,-0.020721290730781397,7.517241379310344,-4.517241379310344
47_44,3,8,149,142,0.020134228187919462,0.056338028169014086,0.036203799981094624,2.8590604026845634,5.140939597315437
47_45,2,3,149,142,0.013422818791946308,0.02112676056338028,0.007703941771433973,1.9060402684563758,1.0939597315436242
47_46,1,0,149,178,0.006711409395973154,0.0,-0.006711409395973154,1.1946308724832215,-1.1946308724832215
47_47,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_48,0,0,150,142,0.0,0.0,0.0,0.0,0.0
47_49,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_5,0,0,217,204,0.0,0.0,0.0,0.0,0.0
47_50,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_51,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_52,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_53,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_54,0,0,149,178,0.0,0.0,0.0,0.0,0.0
47_55,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_56,0,0,149,146,0.0,0.0,0.0,0.0,0.0
47_57,0,0,223,177,0.0,0.0,0.0,0.0,0.0
47_58,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_59,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_6,2,2,216,204,0.009259259259259259,0.00980392156862745,0.0005446623093681921,1.8888888888888888,0.11111111111111116
47_60,0,0,223,177,0.0,0.0,0.0,0.0,0.0
47_61,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_62,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_63,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_64,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_65,0,0,150,142,0.0,0.0,0.0,0.0,0.0
47_66,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_67,0,0,149,142,0.0,0.0,0.0,0.0,0.0
47_68,0,0,149,106,0.0,0.0,0.0,0.0,0.0
47_69,0,0,149,106,0.0,0.0,0.0,0.0,0.0
47_7,2,1,216,209,0.009259259259259259,0.004784688995215311,-0.004474570264043948,1.9351851851851851,-0.9351851851851851
47_70,0,0,149,70,0.0,0.0,0.0,0.0,0.0
47_71,0,0,149,70,0.0,0.0,0.0,0.0,0.0
47_72,0,0,149,70,0.0,0.0,0.0,0.0,0.0
47_73,0,0,149,70,0.0,0.0,0.0,0.0,0.0
47_74,0,0,223,105,0.0,0.0,0.0,0.0,0.0
47_75,0,0,149,70,0.0,0.0,0.0,0.0,0.0
47_76,0,0,149,70,0.0,0.0,0.0,0.0,0.0
47_77,0,0,223,100,0.0,0.0,0.0,0.0,0.0
47_8,0,2,290,244,0.0,0.00819672131147541,0.00819672131147541,0.0,2.0
47_9,6,4,290,233,0.020689655172413793,0.017167381974248927,-0.003522273198164866,4.820689655172414,-0.8206896551724139
48_0,0,0,217,171,0.0,0.0,0.0,0.0,0.0
48_1,0,0,217,171,0.0,0.0,0.0,0.0,0.0
48_10,1,1,214,204,0.004672897196261682,0.004901960784313725,0.00022906358805204353,0.9532710280373831,0.04672897196261694
48_11,1,1,278,237,0.0035971223021582736,0.004219409282700422,0.000622286980542148,0.8525179856115108,0.14748201438848918
48_12,0,0,214,237,0.0,0.0,0.0,0.0,0.0
48_13,1,0,214,204,0.004672897196261682,0.0,-0.004672897196261682,0.9532710280373831,-0.9532710280373831
48_14,3,2,139,137,0.02158273381294964,0.014598540145985401,-0.00698419366696424,2.956834532374101,-0.956834532374101
48_15,1,2,214,207,0.004672897196261682,0.00966183574879227,0.004988938552530588,0.9672897196261682,1.032710280373832
48_16,0,2,213,207,0.0,0.00966183574879227,0.00966183574879227,0.0,2.0
48_17,1,4,213,207,0.004694835680751174,0.01932367149758454,0.014628835816833366,0.971830985915493,3.028169014084507
48_18,4,7,214,207,0.018691588785046728,0.033816425120772944,0.015124836335726217,3.8691588785046727,3.1308411214953273
48_19,0,7,214,242,0.0,0.028925619834710745,0.028925619834710745,0.0,7.0
48_2,0,0,217,171,0.0,0.0,0.0,0.0,0.0
48_20,9,5,213,242,0.04225352112676056,0.02066115702479339,-0.021592364101967174,10.225352112676056,-5.225352112676056
48_21,11,12,213,206,0.051643192488262914,0.05825242718446602,0.006609234696203108,10.63849765258216,1.36150234741784
48_22,16,15,287,241,0.05574912891986063,0.06224066390041494,0.0064915349805543116,13.435540069686411,1.564459930313589
48_23,6,12,213,207,0.028169014084507043,0.057971014492753624,0.02980200040824658,5.830985915492958,6.169014084507042
48_24,2,5,213,207,0.009389671361502348,0.024154589371980676,0.014764918010478328,1.943661971830986,3.056338028169014
48_25,6,11,213,207,0.028169014084507043,0.05314009661835749,0.024971082533850445,5.830985915492958,5.169014084507042
48_26,13,9,287,241,0.04529616724738676,0.03734439834024896,-0.0079517689071378,10.91637630662021,-1.9163763066202097
48_27,27,32,213,206,0.1267605633802817,0.1553398058252427,0.028579242444961017,26.112676056338028,5.887323943661972
48_28,5,3,275,239,0.01818181818181818,0.012552301255230125,-0.005629516926588056,4.345454545454546,-1.3454545454545457
48_29,3,2,213,275,0.014084507042253521,0.007272727272727273,-0.006811779769526249,3.8732394366197185,-1.8732394366197185
48_3,0,0,217,204,0.0,0.0,0.0,0.0,0.0
48_30,2,0,213,239,0.009389671361502348,0.0,-0.009389671361502348,2.244131455399061,-2.244131455399061
48_31,2,7,214,206,0.009345794392523364,0.03398058252427184,0.024634788131748478,1.9252336448598129,5.074766355140187
48_32,3,7,214,206,0.014018691588785047,0.03398058252427184,0.019961890935486795,2.8878504672897196,4.11214953271028
48_33,5,3,213,206,0.023474178403755867,0.014563106796116505,-0.008911071607639362,4.835680751173709,-1.835680751173709
48_34,3,6,213,206,0.014084507042253521,0.02912621359223301,0.01504170654997949,2.9014084507042255,3.0985915492957745
48_35,1,4,213,206,0.004694835680751174,0.019417475728155338,0.014722640047404164,0.9671361502347418,3.032863849765258
48_36,5,7,214,206,0.02336448598130841,0.03398058252427184,0.010616096542963433,4.813084112149532,2.1869158878504678
48_37,3,6,213,242,0.014084507042253521,0.024793388429752067,0.010708881387498545,3.408450704225352,2.591549295774648
48_38,12,10,213,207,0.056338028169014086,0.04830917874396135,-0.008028849425052734,11.661971830985916,-1.661971830985916
48_39,11,9,287,242,0.03832752613240418,0.0371900826446281,-0.0011374434877760783,9.27526132404181,-0.2752613240418107
48_4,0,0,217,204,0.0,0.0,0.0,0.0,0.0
48_40,7,8,213,207,0.03286384976525822,0.03864734299516908,0.005783493229910862,6.802816901408451,1.197183098591549
48_41,3,2,213,207,0.014084507042253521,0.00966183574879227,-0.004422671293461251,2.915492957746479,-0.915492957746479
48_42,6,4,213,207,0.028169014084507043,0.01932367149758454,-0.008845342586922503,5.830985915492958,-1.830985915492958
48_43,7,6,287,242,0.024390243902439025,0.024793388429752067,0.00040314452731304157,5.902439024390244,0.09756097560975618
48_44,9,16,213,208,0.04225352112676056,0.07692307692307693,0.034669555796316365,8.788732394366196,7.211267605633804
48_45,2,3,275,241,0.007272727272727273,0.012448132780082987,0.005175405507355714,1.7527272727272727,1.2472727272727273
48_46,0,0,213,244,0.0,0.0,0.0,0.0,0.0
48_47,0,0,213,208,0.0,0.0,0.0,0.0,0.0
48_48,0,0,214,208,0.0,0.0,0.0,0.0,0.0
48_49,0,0,212,175,0.0,0.0,0.0,0.0,0.0
48_5,0,0,217,204,0.0,0.0,0.0,0.0,0.0
48_50,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_51,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_52,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_53,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_54,0,0,149,178,0.0,0.0,0.0,0.0,0.0
48_55,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_56,0,0,218,175,0.0,0.0,0.0,0.0,0.0
48_57,0,0,223,177,0.0,0.0,0.0,0.0,0.0
48_58,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_59,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_6,0,0,217,204,0.0,0.0,0.0,0.0,0.0
48_60,0,0,223,177,0.0,0.0,0.0,0.0,0.0
48_61,0,0,149,147,0.0,0.0,0.0,0.0,0.0
48_62,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_63,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_64,0,0,149,142,0.0,0.0,0.0,0.0,0.0
48_65,0,0,150,142,0.0,0.0,0.0,0.0,0.0
48_66,0,0,150,142,0.0,0.0,0.0,0.0,0.0
48_67,0,0,149,106,0.0,0.0,0.0,0.0,0.0
48_68,0,0,149,106,0.0,0.0,0.0,0.0,0.0
48_69,0,0,149,106,0.0,0.0,0.0,0.0,0.0
48_7,2,0,216,209,0.009259259259259259,0.0,-0.009259259259259259,1.9351851851851851,-1.9351851851851851
48_70,0,0,149,106,0.0,0.0,0.0,0.0,0.0
48_71,0,0,149,70,0.0,0.0,0.0,0.0,0.0
48_72,0,0,149,70,0.0,0.0,0.0,0.0,0.0
48_73,0,0,149,70,0.0,0.0,0.0,0.0,0.0
48_74,0,0,223,105,0.0,0.0,0.0,0.0,0.0
48_75,0,0,149,70,0.0,0.0,0.0,0.0,0.0
48_76,0,0,149,70,0.0,0.0,0.0,0.0,0.0
48_77,0,0,174,75,0.0,0.0,0.0,0.0,0.0
48_8,3,6,290,244,0.010344827586206896,0.02459016393442623,0.014245336348219333,2.524137931034483,3.475862068965517
48_9,2,1,289,240,0.006920415224913495,0.004166666666666667,-0.0027537485582468284,1.6608996539792389,-0.6608996539792389
49_0,0,0,217,171,0.0,0.0,0.0,0.0,0.0
49_1,0,0,217,171,0.0,0.0,0.0,0.0,0.0
49_10,0,2,138,142,0.0,0.014084507042253521,0.014084507042253521,0.0,2.0
49_11,1,1,201,170,0.004975124378109453,0.0058823529411764705,0.0009072285630670179,0.845771144278607,0.154228855721393
49_12,1,1,139,170,0.007194244604316547,0.0058823529411764705,-0.0013118916631400766,1.2230215827338131,-0.22302158273381312
49_13,0,2,139,137,0.0,0.014598540145985401,0.014598540145985401,0.0,2.0
49_14,1,0,140,137,0.007142857142857143,0.0,-0.007142857142857143,0.9785714285714285,-0.9785714285714285
49_15,2,5,140,137,0.014285714285714285,0.0364963503649635,0.022210636079249217,1.957142857142857,3.0428571428571427
49_16,3,1,139,137,0.02158273381294964,0.0072992700729927005,-0.014283463739956941,2.956834532374101,-1.956834532374101
49_17,3,2,139,137,0.02158273381294964,0.014598540145985401,-0.00698419366696424,2.956834532374101,-0.956834532374101
49_18,1,0,140,137,0.007142857142857143,0.0,-0.007142857142857143,0.9785714285714285,-0.9785714285714285
49_19,2,4,139,137,0.014388489208633094,0.029197080291970802,0.014808591083337708,1.971223021582734,2.028776978417266
49_2,0,0,217,171,0.0,0.0,0.0,0.0,0.0
49_20,1,5,213,242,0.004694835680751174,0.02066115702479339,0.015966321344042217,1.136150234741784,3.863849765258216
49_21,3,1,213,206,0.014084507042253521,0.0048543689320388345,-0.009230138110214687,2.9014084507042255,-1.9014084507042255
49_22,1,2,287,241,0.003484320557491289,0.008298755186721992,0.0048144346292307025,0.8397212543554007,1.1602787456445993
49_23,5,6,213,207,0.023474178403755867,0.028985507246376812,0.005511328842620945,4.859154929577465,1.140845070422535
49_24,3,7,213,207,0.014084507042253521,0.033816425120772944,0.01973191807851942,2.915492957746479,4.084507042253521
49_25,7,8,213,207,0.03286384976525822,0.03864734299516908,0.005783493229910862,6.802816901408451,1.197183098591549
49_26,13,14,287,241,0.04529616724738676,0.058091286307053944,0.012795119059667182,10.91637630662021,3.0836236933797903
49_27,4,4,213,206,0.018779342723004695,0.019417475728155338,0.0006381330051506429,3.868544600938967,0.13145539906103298
49_28,3,2,275,239,0.01090909090909091,0.008368200836820083,-0.002540890072270827,2.6072727272727274,-0.6072727272727274
49_29,6,4,213,275,0.028169014084507043,0.014545454545454545,-0.013623559539052497,7.746478873239437,-3.746478873239437
49_3,0,0,217,204,0.0,0.0,0.0,0.0,0.0
49_30,4,7,213,206,0.018779342723004695,0.03398058252427184,0.015201239801267148,3.868544600938967,3.131455399061033
49_31,5,15,214,206,0.02336448598130841,0.07281553398058252,0.049451047999274106,4.813084112149532,10.186915887850468
49_32,4,2,214,206,0.018691588785046728,0.009708737864077669,-0.008982850920969059,3.8504672897196257,-1.8504672897196257
49_33,2,4,213,206,0.009389671361502348,0.019417475728155338,0.01002780436665299,1.9342723004694835,2.0657276995305165
49_34,4,3,213,206,0.018779342723004695,0.014563106796116505,-0.00421623592688819,3.868544600938967,-0.868544600938967
49_35,5,4,214,206,0.02336448598130841,0.019417475728155338,-0.003947010253153072,4.813084112149532,-0.8130841121495322
49_36,6,5,214,206,0.028037383177570093,0.024271844660194174,-0.0037655385173759187,5.775700934579439,-0.7757009345794392
49_37,8,11,213,242,0.03755868544600939,0.045454545454545456,0.007895860008536065,9.089201877934272,1.910798122065728
49_38,9,11,213,207,0.04225352112676056,0.05314009661835749,0.010886575491596925,8.746478873239436,2.253521126760564
49_39,3,9,287,242,0.010452961672473868,0.0371900826446281,0.026737120972154232,2.529616724738676,6.470383275261324
49_4,0,0,217,204,0.0,0.0,0.0,0.0,0.0
49_40,6,6,213,207,0.028169014084507043,0.028985507246376812,0.0008164931618697691,5.830985915492958,0.16901408450704203
49_41,6,8,213,207,0.028169014084507043,0.03864734299516908,0.010478328910662037,5.830985915492958,2.169014084507042
49_42,1,9,213,207,0.004694835680751174,0.043478260869565216,0.038783425188814044,0.971830985915493,8.028169014084508
49_43,16,9,287,242,0.05574912891986063,0.0371900826446281,-0.018559046275232527,13.491289198606271,-4.491289198606271
49_44,4,8,213,213,0.018779342723004695,0.03755868544600939,0.018779342723004695,4.0,4.0
49_45,0,0,275,241,0.0,0.0,0.0,0.0,0.0
49_46,0,0,213,244,0.0,0.0,0.0,0.0,0.0
49_47,0,0,213,208,0.0,0.0,0.0,0.0,0.0
49_48,0,0,214,208,0.0,0.0,0.0,0.0,0.0
49_49,0,0,214,175,0.0,0.0,0.0,0.0,0.0
49_5,0,0,217,204,0.0,0.0,0.0,0.0,0.0
49_50,0,0,213,175,0.0,0.0,0.0,0.0,0.0
49_51,0,0,213,175,0.0,0.0,0.0,0.0,0.0
49_52,0,0,213,175,0.0,0.0,0.0,0.0,0.0
49_53,0,0,214,175,0.0,0.0,0.0,0.0,0.0
49_54,0,0,213,211,0.0,0.0,0.0,0.0,0.0
49_55,0,0,213,181,0.0,0.0,0.0,0.0,0.0
49_56,0,0,223,177,0.0,0.0,0.0,0.0,0.0
49_57,0,0,223,173,0.0,0.0,0.0,0.0,0.0
49_58,0,0,149,142,0.0,0.0,0.0,0.0,0.0
49_59,0,0,149,142,0.0,0.0,0.0,0.0,0.0
49_6,0,0,217,204,0.0,0.0,0.0,0.0,0.0
49_60,0,0,223,172,0.0,0.0,0.0,0.0,0.0
49_61,0,0,223,177,0.0,0.0,0.0,0.0,0.0
49_62,0,0,149,142,0.0,0.0,0.0,0.0,0.0
49_63,0,0,149,142,0.0,0.0,0.0,0.0,0.0
49_64,0,0,149,142,0.0,0.0,0.0,0.0,0.0
49_65,0,0,149,142,0.0,0.0,0.0,0.0,0.0
49_66,0,0,150,142,0.0,0.0,0.0,0.0,0.0
49_67,0,0,149,106,0.0,0.0,0.0,0.0,0.0
49_68,0,0,149,106,0.0,0.0,0.0,0.0,0.0
49_69,0,0,149,106,0.0,0.0,0.0,0.0,0.0
49_7,0,0,216,204,0.0,0.0,0.0,0.0,0.0
49_70,0,0,149,106,0.0,0.0,0.0,0.0,0.0
49_71,0,0,149,70,0.0,0.0,0.0,0.0,0.0
49_72,0,0,149,70,0.0,0.0,0.0,0.0,0.0
49_73,0,0,149,74,0.0,0.0,0.0,0.0,0.0
49_74,0,0,223,105,0.0,0.0,0.0,0.0,0.0
49_75,0,0,149,70,0.0,0.0,0.0,0.0,0.0
49_76,0,0,149,70,0.0,0.0,0.0,0.0,0.0
49_77,0,0,149,70,0.0,0.0,0.0,0.0,0.0
49_8,2,0,213,167,0.009389671361502348,0.0,-0.009389671361502348,1.568075117370892,-1.568075117370892
49_9,0,2,212,172,0.0,0.011627906976744186,0.011627906976744186,0.0,2.0
4_0,0,0,73,36,0.0,0.0,0.0,0.0,0.0
4_1,0,0,149,77,0.0,0.0,0.0,0.0,0.0
4_10,0,0,221,103,0.0,0.0,0.0,0.0,0.0
4_11,0,0,221,108,0.0,0.0,0.0,0.0,0.0
4_12,0,0,221,103,0.0,0.0,0.0,0.0,0.0
4_13,0,0,221,103,0.0,0.0,0.0,0.0,0.0
4_14,0,0,293,133,0.0,0.0,0.0,0.0,0.0
4_15,0,0,221,103,0.0,0.0,0.0,0.0,0.0
4_16,0,0,221,103,0.0,0.0,0.0,0.0,0.0
4_17,0,0,295,170,0.0,0.0,0.0,0.0,0.0
4_18,0,0,221,174,0.0,0.0,0.0,0.0,0.0
4_19,0,0,221,178,0.0,0.0,0.0,0.0,0.0
4_2,0,0,149,80,0.0,0.0,0.0,0.0,0.0
4_20,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_21,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_22,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_23,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_24,0,0,296,204,0.0,0.0,0.0,0.0,0.0
4_25,0,0,296,204,0.0,0.0,0.0,0.0,0.0
4_26,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_27,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_28,0,0,221,178,0.0,0.0,0.0,0.0,0.0
4_29,0,0,221,173,0.0,0.0,0.0,0.0,0.0
4_3,0,0,149,76,0.0,0.0,0.0,0.0,0.0
4_30,0,0,148,106,0.0,0.0,0.0,0.0,0.0
4_31,0,0,149,109,0.0,0.0,0.0,0.0,0.0
4_32,0,0,219,135,0.0,0.0,0.0,0.0,0.0
4_33,0,0,92,80,0.0,0.0,0.0,0.0,0.0
