cell_id,mes,u10,v10,wind_speed
39_9,2024-12,1.5426196,-2.4591138,4.110467
39_9,2025-01,1.1587976,-3.0877702,4.245244
39_9,2025-02,-0.3205926,-3.4277263,5.2700505
39_9,2025-03,-1.1700673,-2.5156512,5.135438
39_9,2025-04,-1.2878335,-1.5387225,4.332609
39_9,2025-05,0.11626323,-2.2370408,4.008206
39_9,2025-06,1.0134093,-2.7155955,4.6322346
39_9,2025-07,0.46543866,-2.4132056,4.1832595
39_9,2025-08,-1.8733094,-0.5510196,3.6854815
39_9,2025-09,-0.6316516,-2.3890038,3.8091328
39_9,2025-10,-0.18759143,-1.8311583,3.174963
39_9,2025-11,0.12333132,-2.3062918,3.465555
39_9,2025-12,-0.18287884,-1.1840599,3.7628083
39_9,2026-01,1.230646,-2.0245583,4.344466
39_9,2026-02,-0.97277534,-0.92687863,3.7343402
39_9,2026-03,-1.7178005,-1.9754759,5.317074
39_9,2026-04,-1.5278575,-2.9871488,5.0781765
39_9,2026-05,-0.13350406,-2.5701225,4.209375
39_9,2026-06,0.6194135,-2.8124807,4.154939
39_9,2026-07,0.13704571,-1.4503434,3.5386932
39_9,2026-08,-2.0640614,-0.36827558,2.9476647
39_10,2023-01,0.1496219,-2.9223711,5.1067977
39_10,2023-02,-0.33887687,-1.8314182,5.4518633
39_10,2023-03,-1.2758659,-1.2646394,4.139414
39_10,2023-04,-0.49325663,-1.1213032,4.255361
39_10,2023-05,-0.80773264,-1.7047806,4.0361576
39_10,2023-06,0.87322146,-2.7306187,4.215125
39_10,2023-07,-0.40427104,-1.7687972,3.3965013
39_10,2023-08,-2.1108015,-0.32804328,3.6620865
39_10,2023-09,-1.2908527,-1.4759616,3.5132468
39_10,2023-10,-0.80624884,-1.6292568,3.4533403
39_10,2023-11,-0.20628662,-2.7307653,4.3126144
39_10,2023-12,0.63977474,-1.9732994,3.641897
39_10,2024-01,0.2696084,-1.7542071,4.546956
39_10,2024-02,0.061941475,-3.1390433,5.158695
39_10,2024-03,-1.300904,-2.2027364,4.7927947
39_10,2024-04,-1.5454894,-0.8527767,4.214007
39_10,2024-05,-0.84045064,-1.6155108,5.0666323
39_10,2024-06,-1.0438235,-0.7212049,3.290536
39_10,2024-07,0.84906805,-1.9103272,3.8592024
39_10,2024-08,-1.7901616,-1.2764671,4.0271096
39_10,2024-09,-1.2500603,-1.4356525,3.3616576
39_10,2024-10,-1.2845074,-2.3121593,4.6366916
39_10,2024-11,0.4294197,-2.4403849,4.0538034
39_10,2024-12,1.7290565,-2.5606685,4.255474
39_10,2025-01,1.4214615,-3.1714003,4.362286
39_10,2025-02,-0.12277766,-3.5274663,5.338715
39_10,2025-03,-1.0688592,-2.6894164,5.2204757
39_10,2025-04,-1.1053139,-1.661159,4.4058013
39_10,2025-05,0.3359898,-2.2702913,4.107611
39_10,2025-06,1.2595193,-2.7777863,4.7855763
39_10,2025-07,0.5968966,-2.390792,4.267313
39_10,2025-08,-2.0909095,-0.41540343,3.7453227
39_10,2025-09,-0.5309761,-2.377171,3.9080365
39_10,2025-10,-0.09327439,-1.8310559,3.2245104
39_10,2025-11,0.2413489,-2.3768647,3.5778325
39_10,2025-12,-0.1557556,-1.2987509,3.888372
39_10,2026-01,1.3465735,-2.0353713,4.5319767
39_10,2026-02,-0.95430785,-0.9243675,3.864777
39_10,2026-03,-1.7849392,-2.116534,5.416701
39_10,2026-04,-1.2469169,-3.1456041,5.1601152
39_10,2026-05,0.21493973,-2.7377763,4.409949
39_10,2026-06,0.87637967,-2.9334035,4.330947
39_10,2026-07,0.23968714,-1.4105563,3.5694492
39_10,2026-08,-2.1294556,-0.07704689,2.9371135
39_11,2023-01,0.1496219,-2.9223711,5.1067977
39_11,2023-02,-0.33887687,-1.8314182,5.4518633
39_11,2023-03,-1.2758659,-1.2646394,4.139414
39_11,2023-04,-0.49325663,-1.1213032,4.255361
39_11,2023-05,-0.80773264,-1.7047806,4.0361576
39_11,2023-06,0.87322146,-2.7306187,4.215125
39_11,2023-07,-0.40427104,-1.7687972,3.3965013
39_11,2023-08,-2.1108015,-0.32804328,3.6620865
39_11,2023-09,-1.2908527,-1.4759616,3.5132468
39_11,2023-10,-0.80624884,-1.6292568,3.4533403
39_11,2023-11,-0.20628662,-2.7307653,4.3126144
39_11,2023-12,0.63977474,-1.9732994,3.641897
39_11,2024-01,0.2696084,-1.7542071,4.546956
39_11,2024-02,0.061941475,-3.1390433,5.158695
39_11,2024-03,-1.300904,-2.2027364,4.7927947
39_11,2024-04,-1.5454894,-0.8527767,4.214007
39_11,2024-05,-0.84045064,-1.6155108,5.0666323
39_11,2024-06,-1.0438235,-0.7212049,3.290536
39_11,2024-07,0.84906805,-1.9103272,3.8592024
39_11,2024-08,-1.7901616,-1.2764671,4.0271096
39_11,2024-09,-1.2500603,-1.4356525,3.3616576
39_11,2024-10,-1.2845074,-2.3121593,4.6366916
39_11,2024-11,0.4294197,-2.4403849,4.0538034
39_11,2024-12,1.7290565,-2.5606685,4.255474
39_11,2025-01,1.4214615,-3.1714003,4.362286
39_11,2025-02,-0.12277766,-3.5274663,5.338715
39_11,2025-03,-1.0688592,-2.6894164,5.2204757
39_11,2025-04,-1.1053139,-1.661159,4.4058013
39_11,2025-05,0.3359898,-2.2702913,4.107611
39_11,2025-06,1.2595193,-2.7777863,4.7855763
39_11,2025-07,0.5968966,-2.390792,4.267313
39_11,2025-08,-2.0909095,-0.41540343,3.7453227
39_11,2025-09,-0.5309761,-2.377171,3.9080365
39_11,2025-10,-0.09327439,-1.8310559,3.2245104
39_11,2025-11,0.2413489,-2.3768647,3.5778325
39_11,2025-12,-0.1557556,-1.2987509,3.888372
39_11,2026-01,1.3465735,-2.0353713,4.5319767
39_11,2026-02,-0.95430785,-0.9243675,3.864777
39_11,2026-03,-1.7849392,-2.116534,5.416701
39_11,2026-04,-1.2469169,-3.1456041,5.1601152
39_11,2026-05,0.21493973,-2.7377763,4.409949
39_11,2026-06,0.87637967,-2.9334035,4.330947
39_11,2026-07,0.23968714,-1.4105563,3.5694492
39_11,2026-08,-2.1294556,-0.07704689,2.9371135
39_12,2023-01,0.3095655,-2.6545174,4.9943633
39_12,2023-02,-0.18569605,-1.7555689,5.557538
39_12,2023-03,-0.93102115,-1.1581782,4.0917606
39_12,2023-04,-0.21904603,-0.99133897,4.306792
39_12,2023-05,-0.5109364,-1.6390122,4.1141534
39_12,2023-06,1.1908158,-3.0324905,4.4989824
39_12,2023-07,-0.14339496,-1.7634261,3.5119398
39_12,2023-08,-1.8981078,-0.08184716,3.541546
39_12,2023-09,-1.0288653,-1.4072115,3.481965
39_12,2023-10,-0.57076335,-1.5180469,3.3758068
39_12,2023-11,0.10465901,-2.5590937,4.2400913
39_12,2023-12,0.8223762,-1.930425,3.697529
39_12,2024-01,0.509827,-1.6136136,4.596774
39_12,2024-02,0.32549548,-3.0745986,5.2062044
39_12,2024-03,-1.0288211,-2.0184653,4.731159
39_12,2024-04,-1.3024637,-0.7471208,4.107182
39_12,2024-05,-0.6284657,-1.730501,5.2905364
39_12,2024-06,-0.7854739,-0.6678764,3.3604646
39_12,2024-07,1.2178937,-2.14864,4.096535
39_12,2024-08,-1.6148608,-1.0200486,3.9958606
39_12,2024-09,-1.0327182,-1.254842,3.242749
39_12,2024-10,-0.97835505,-2.1224227,4.5270896
39_12,2024-11,0.66748124,-2.3793335,4.099008
39_12,2024-12,1.8711149,-2.4054973,4.2825913
39_12,2025-01,1.6801087,-3.0755475,4.340979
39_12,2025-02,0.119148254,-3.4481032,5.3350496
39_12,2025-03,-0.83056223,-2.6759572,5.244427
39_12,2025-04,-0.75740534,-1.619826,4.495332
39_12,2025-05,0.65748364,-2.2999346,4.283211
39_12,2025-06,1.6139952,-2.9852164,5.045983
39_12,2025-07,0.8444315,-2.4936852,4.4179187
39_12,2025-08,-2.008075,-0.17556283,3.6924944
39_12,2025-09,-0.31674272,-2.3366764,3.919103
39_12,2025-10,0.099084795,-1.7112931,3.259222
39_12,2025-11,0.4044674,-2.3205984,3.6577237
39_12,2025-12,-0.033031616,-1.2336519,3.9514992
39_12,2026-01,1.4459308,-1.8425633,4.6251473
39_12,2026-02,-0.807466,-0.7592325,3.9260259
39_12,2026-03,-1.6769187,-2.0539553,5.3291483
39_12,2026-04,-0.87849236,-3.3045561,5.230186
39_12,2026-05,0.6525815,-3.005126,4.732734
39_12,2026-06,1.223808,-3.2194388,4.6143155
39_12,2026-07,0.49939764,-1.4523201,3.6612158
39_12,2026-08,-1.9837703,0.32048506,2.9320204
39_13,2023-01,0.3095655,-2.6545174,4.9943633
39_13,2023-02,-0.18569605,-1.7555689,5.557538
39_13,2023-03,-0.93102115,-1.1581782,4.0917606
39_13,2023-04,-0.21904603,-0.99133897,4.306792
39_13,2023-05,-0.5109364,-1.6390122,4.1141534
39_13,2023-06,1.1908158,-3.0324905,4.4989824
39_13,2023-07,-0.14339496,-1.7634261,3.5119398
39_13,2023-08,-1.8981078,-0.08184716,3.541546
39_13,2023-09,-1.0288653,-1.4072115,3.481965
39_13,2023-10,-0.57076335,-1.5180469,3.3758068
39_13,2023-11,0.10465901,-2.5590937,4.2400913
39_13,2023-12,0.8223762,-1.930425,3.697529
39_13,2024-01,0.509827,-1.6136136,4.596774
39_13,2024-02,0.32549548,-3.0745986,5.2062044
39_13,2024-03,-1.0288211,-2.0184653,4.731159
39_13,2024-04,-1.3024637,-0.7471208,4.107182
39_13,2024-05,-0.6284657,-1.730501,5.2905364
39_13,2024-06,-0.7854739,-0.6678764,3.3604646
39_13,2024-07,1.2178937,-2.14864,4.096535
39_13,2024-08,-1.6148608,-1.0200486,3.9958606
39_13,2024-09,-1.0327182,-1.254842,3.242749
39_13,2024-10,-0.97835505,-2.1224227,4.5270896
39_13,2024-11,0.66748124,-2.3793335,4.099008
39_13,2024-12,1.8711149,-2.4054973,4.2825913
39_13,2025-01,1.6801087,-3.0755475,4.340979
39_13,2025-02,0.119148254,-3.4481032,5.3350496
39_13,2025-03,-0.83056223,-2.6759572,5.244427
39_13,2025-04,-0.75740534,-1.619826,4.495332
39_13,2025-05,0.65748364,-2.2999346,4.283211
39_13,2025-06,1.6139952,-2.9852164,5.045983
39_13,2025-07,0.8444315,-2.4936852,4.4179187
39_13,2025-08,-2.008075,-0.17556283,3.6924944
39_13,2025-09,-0.31674272,-2.3366764,3.919103
39_13,2025-10,0.099084795,-1.7112931,3.259222
39_13,2025-11,0.4044674,-2.3205984,3.6577237
39_13,2025-12,-0.033031616,-1.2336519,3.9514992
39_13,2026-01,1.4459308,-1.8425633,4.6251473
39_13,2026-02,-0.807466,-0.7592325,3.9260259
39_13,2026-03,-1.6769187,-2.0539553,5.3291483
39_13,2026-04,-0.87849236,-3.3045561,5.230186
39_13,2026-05,0.6525815,-3.005126,4.732734
39_13,2026-06,1.223808,-3.2194388,4.6143155
39_13,2026-07,0.49939764,-1.4523201,3.6612158
39_13,2026-08,-1.9837703,0.32048506,2.9320204
39_14,2023-01,0.3095655,-2.6545174,4.9943633
39_14,2023-02,-0.18569605,-1.7555689,5.557538
39_14,2023-03,-0.93102115,-1.1581782,4.0917606
39_14,2023-04,-0.21904603,-0.99133897,4.306792
39_14,2023-05,-0.5109364,-1.6390122,4.1141534
39_14,2023-06,1.1908158,-3.0324905,4.4989824
39_14,2023-07,-0.14339496,-1.7634261,3.5119398
39_14,2023-08,-1.8981078,-0.08184716,3.541546
39_14,2023-09,-1.0288653,-1.4072115,3.481965
39_14,2023-10,-0.57076335,-1.5180469,3.3758068
39_14,2023-11,0.10465901,-2.5590937,4.2400913
39_14,2023-12,0.8223762,-1.930425,3.697529
39_14,2024-01,0.509827,-1.6136136,4.596774
39_14,2024-02,0.32549548,-3.0745986,5.2062044
39_14,2024-03,-1.0288211,-2.0184653,4.731159
39_14,2024-04,-1.3024637,-0.7471208,4.107182
39_14,2024-05,-0.6284657,-1.730501,5.2905364
39_14,2024-06,-0.7854739,-0.6678764,3.3604646
39_14,2024-07,1.2178937,-2.14864,4.096535
39_14,2024-08,-1.6148608,-1.0200486,3.9958606
39_14,2024-09,-1.0327182,-1.254842,3.242749
39_14,2024-10,-0.97835505,-2.1224227,4.5270896
39_14,2024-11,0.66748124,-2.3793335,4.099008
39_14,2024-12,1.8711149,-2.4054973,4.2825913
39_14,2025-01,1.6801087,-3.0755475,4.340979
39_14,2025-02,0.119148254,-3.4481032,5.3350496
39_14,2025-03,-0.83056223,-2.6759572,5.244427
39_14,2025-04,-0.75740534,-1.619826,4.495332
39_14,2025-05,0.65748364,-2.2999346,4.283211
39_14,2025-06,1.6139952,-2.9852164,5.045983
39_14,2025-07,0.8444315,-2.4936852,4.4179187
39_14,2025-08,-2.008075,-0.17556283,3.6924944
39_14,2025-09,-0.31674272,-2.3366764,3.919103
39_14,2025-10,0.099084795,-1.7112931,3.259222
39_14,2025-11,0.4044674,-2.3205984,3.6577237
39_14,2025-12,-0.033031616,-1.2336519,3.9514992
39_14,2026-01,1.4459308,-1.8425633,4.6251473
39_14,2026-02,-0.807466,-0.7592325,3.9260259
39_14,2026-03,-1.6769187,-2.0539553,5.3291483
39_14,2026-04,-0.87849236,-3.3045561,5.230186
39_14,2026-05,0.6525815,-3.005126,4.732734
39_14,2026-06,1.223808,-3.2194388,4.6143155
39_14,2026-07,0.49939764,-1.4523201,3.6612158
39_14,2026-08,-1.9837703,0.32048506,2.9320204
39_15,2023-01,0.47851083,-2.3704479,4.7718906
39_15,2023-02,0.07642378,-1.6543988,5.4980326
39_15,2023-03,-0.5337571,-1.1475857,3.9785109
39_15,2023-04,0.18332215,-1.1430073,4.2107716
39_15,2023-05,-0.07197152,-1.8752695,4.034432
39_15,2023-06,1.6152787,-3.3916702,4.728999
39_15,2023-07,0.24214247,-1.9645742,3.503151
39_15,2023-08,-1.4817535,-0.21209225,3.3502474
39_15,2023-09,-0.61895317,-1.520265,3.360771
39_15,2023-10,-0.26022437,-1.593124,3.2065892
39_15,2023-11,0.35672608,-2.4110386,4.0170736
39_15,2023-12,0.9975746,-1.9182732,3.6268852
39_15,2024-01,0.76691496,-1.5146421,4.5582194
39_15,2024-02,0.6133289,-3.0590746,5.212503
39_15,2024-03,-0.6781171,-1.9588635,4.6122117
39_15,2024-04,-0.9916889,-0.84811366,3.9402335
39_15,2024-05,-0.30489275,-1.8261806,5.342775
39_15,2024-06,-0.39401066,-0.82612026,3.304621
39_15,2024-07,1.609259,-2.4652743,4.2718925
39_15,2024-08,-1.2674959,-1.0816507,3.8094606
39_15,2024-09,-0.65498376,-1.3448485,3.0195682
39_15,2024-10,-0.6279424,-2.127589,4.294649
39_15,2024-11,0.9015714,-2.380009,4.048405
39_15,2024-12,2.005904,-2.3205285,4.2069597
39_15,2025-01,1.9070334,-3.021742,4.3393207
39_15,2025-02,0.37793732,-3.3356764,5.25227
39_15,2025-03,-0.51125777,-2.646566,5.144561
39_15,2025-04,-0.34460422,-1.6624529,4.456251
39_15,2025-05,1.0609378,-2.4861903,4.3848205
39_15,2025-06,1.9895242,-3.2001007,5.2666264
39_15,2025-07,1.1548525,-2.668868,4.488321
39_15,2025-08,-1.6845651,-0.26806062,3.461765
39_15,2025-09,0.0019014995,-2.4884422,3.8913414
39_15,2025-10,0.33861825,-1.7684456,3.140502
39_15,2025-11,0.5992102,-2.3591483,3.570972
39_15,2025-12,0.0879125,-1.1407919,3.822391
39_15,2026-01,1.585154,-1.7811658,4.6122417
39_15,2026-02,-0.5971737,-0.6586117,3.9086883
39_15,2026-03,-1.436834,-2.0002995,5.1022706
39_15,2026-04,-0.4674816,-3.4141018,5.198073
39_15,2026-05,1.127246,-3.286998,4.849693
39_15,2026-06,1.636129,-3.5167613,4.784276
39_15,2026-07,0.8718066,-1.6822612,3.7492
39_15,2026-08,-1.6556275,0.22566973,2.7766728
39_16,2023-01,0.47851083,-2.3704479,4.7718906
39_16,2023-02,0.07642378,-1.6543988,5.4980326
39_16,2023-03,-0.5337571,-1.1475857,3.9785109
39_16,2023-04,0.18332215,-1.1430073,4.2107716
39_16,2023-05,-0.07197152,-1.8752695,4.034432
39_16,2023-06,1.6152787,-3.3916702,4.728999
39_16,2023-07,0.24214247,-1.9645742,3.503151
39_16,2023-08,-1.4817535,-0.21209225,3.3502474
39_16,2023-09,-0.61895317,-1.520265,3.360771
39_16,2023-10,-0.26022437,-1.593124,3.2065892
39_16,2023-11,0.35672608,-2.4110386,4.0170736
39_16,2023-12,0.9975746,-1.9182732,3.6268852
39_16,2024-01,0.76691496,-1.5146421,4.5582194
39_16,2024-02,0.6133289,-3.0590746,5.212503
39_16,2024-03,-0.6781171,-1.9588635,4.6122117
39_16,2024-04,-0.9916889,-0.84811366,3.9402335
39_16,2024-05,-0.30489275,-1.8261806,5.342775
39_16,2024-06,-0.39401066,-0.82612026,3.304621
39_16,2024-07,1.609259,-2.4652743,4.2718925
39_16,2024-08,-1.2674959,-1.0816507,3.8094606
39_16,2024-09,-0.65498376,-1.3448485,3.0195682
39_16,2024-10,-0.6279424,-2.127589,4.294649
39_16,2024-11,0.9015714,-2.380009,4.048405
39_16,2024-12,2.005904,-2.3205285,4.2069597
39_16,2025-01,1.9070334,-3.021742,4.3393207
39_16,2025-02,0.37793732,-3.3356764,5.25227
39_16,2025-03,-0.51125777,-2.646566,5.144561
39_16,2025-04,-0.34460422,-1.6624529,4.456251
39_16,2025-05,1.0609378,-2.4861903,4.3848205
39_16,2025-06,1.9895242,-3.2001007,5.2666264
39_16,2025-07,1.1548525,-2.668868,4.488321
39_16,2025-08,-1.6845651,-0.26806062,3.461765
39_16,2025-09,0.0019014995,-2.4884422,3.8913414
39_16,2025-10,0.33861825,-1.7684456,3.140502
39_16,2025-11,0.5992102,-2.3591483,3.570972
39_16,2025-12,0.0879125,-1.1407919,3.822391
39_16,2026-01,1.585154,-1.7811658,4.6122417
39_16,2026-02,-0.5971737,-0.6586117,3.9086883
39_16,2026-03,-1.436834,-2.0002995,5.1022706
39_16,2026-04,-0.4674816,-3.4141018,5.198073
39_16,2026-05,1.127246,-3.286998,4.849693
39_16,2026-06,1.636129,-3.5167613,4.784276
39_16,2026-07,0.8718066,-1.6822612,3.7492
39_16,2026-08,-1.6556275,0.22566973,2.7766728
39_17,2023-01,0.47851083,-2.3704479,4.7718906
39_17,2023-02,0.07642378,-1.6543988,5.4980326
39_17,2023-03,-0.5337571,-1.1475857,3.9785109
39_17,2023-04,0.18332215,-1.1430073,4.2107716
39_17,2023-05,-0.07197152,-1.8752695,4.034432
39_17,2023-06,1.6152787,-3.3916702,4.728999
39_17,2023-07,0.24214247,-1.9645742,3.503151
39_17,2023-08,-1.4817535,-0.21209225,3.3502474
39_17,2023-09,-0.61895317,-1.520265,3.360771
39_17,2023-10,-0.26022437,-1.593124,3.2065892
39_17,2023-11,0.35672608,-2.4110386,4.0170736
39_17,2023-12,0.9975746,-1.9182732,3.6268852
39_17,2024-01,0.76691496,-1.5146421,4.5582194
39_17,2024-02,0.6133289,-3.0590746,5.212503
39_17,2024-03,-0.6781171,-1.9588635,4.6122117
39_17,2024-04,-0.9916889,-0.84811366,3.9402335
39_17,2024-05,-0.30489275,-1.8261806,5.342775
39_17,2024-06,-0.39401066,-0.82612026,3.304621
39_17,2024-07,1.609259,-2.4652743,4.2718925
39_17,2024-08,-1.2674959,-1.0816507,3.8094606
39_17,2024-09,-0.65498376,-1.3448485,3.0195682
39_17,2024-10,-0.6279424,-2.127589,4.294649
39_17,2024-11,0.9015714,-2.380009,4.048405
39_17,2024-12,2.005904,-2.3205285,4.2069597
39_17,2025-01,1.9070334,-3.021742,4.3393207
39_17,2025-02,0.37793732,-3.3356764,5.25227
39_17,2025-03,-0.51125777,-2.646566,5.144561
39_17,2025-04,-0.34460422,-1.6624529,4.456251
39_17,2025-05,1.0609378,-2.4861903,4.3848205
39_17,2025-06,1.9895242,-3.2001007,5.2666264
39_17,2025-07,1.1548525,-2.668868,4.488321
39_17,2025-08,-1.6845651,-0.26806062,3.461765
39_17,2025-09,0.0019014995,-2.4884422,3.8913414
39_17,2025-10,0.33861825,-1.7684456,3.140502
39_17,2025-11,0.5992102,-2.3591483,3.570972
39_17,2025-12,0.0879125,-1.1407919,3.822391
39_17,2026-01,1.585154,-1.7811658,4.6122417
