cell_id,Latitud,Longitud,grupo,exceso,tasa_antes,tasa_despues,ais_previo,DistanciaCostaKm,ProfundidadM
45_63,29.22072,52.10053,Resto,0.0,0.0,0.0,0.03333333333333333,115.21562905713682,
14_35,26.6982,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,64.8305393350502,
14_34,26.60811,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,72.91774839676329,
14_33,26.51802,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,81.44397728082507,
14_32,26.42793,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,90.19612389114356,
14_31,26.33784,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,99.09150533434727,
14_30,26.24775,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,102.30876684173349,
14_3,23.81532,48.9661,Resto,0.0,0.0,0.0,0.0,210.0700376523181,
14_29,26.15766,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,101.65489377142072,
14_5,23.9955,48.9661,Resto,0.0,0.0,0.0,0.0,200.719054668325,
14_48,27.86937,48.9661,Resto,0.0,0.0,0.0,4490.066666666667,9.472919900667724,2.0
14_45,27.5991,48.9661,Resto,0.0,0.0,0.0,1575.8666666666666,2.234324791396064,
14_44,27.50901,48.9661,Resto,0.0,0.0,0.0,0.0,8.67500074576282,
14_43,27.41892,48.9661,Resto,0.0,0.0,0.0,0.0,15.50732761220039,
45_62,29.13063,52.10053,Resto,0.0,0.0,0.0,0.03333333333333333,110.92492347781142,
45_61,29.04054,52.10053,Resto,0.0,0.0,0.0,0.0,107.39954137643392,
46_1,23.63514,52.20164,Resto,0.0,0.0,0.0,0.0,37.09997974975161,
46_0,23.54505,52.20164,Resto,0.0,0.0,0.0,0.0,47.03990333525865,
45_77,30.48198,52.10053,Resto,0.0,0.0,0.0,0.03333333333333333,180.4576384469765,
45_76,30.39189,52.10053,Resto,0.0,0.0,0.0,0.03333333333333333,174.56822635637835,
46_3,23.81532,52.20164,Resto,0.0,0.0,0.0,0.0,17.439695230080158,
46_2,23.72523,52.20164,Resto,0.0,0.0,0.0,0.06666666666666667,27.206687041901983,
84_51,28.13964,56.04383,Resto,0.0,0.0,0.0,0.0,107.07783537037145,
84_50,28.04955,56.04383,Resto,0.0,0.0,0.0,0.0,97.3886222945978,
84_5,23.9955,56.04383,Resto,0.0,0.0,0.0,0.06666666666666667,79.9081383572679,
84_49,27.95946,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,87.72584689471664,
84_48,27.86937,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,78.08610184397794,
84_47,27.77928,56.04383,Resto,0.0,0.0,0.0,0.0,68.54139913231677,
84_46,27.68919,56.04383,Resto,0.0,0.0,0.0,0.06666666666666667,58.97316035233706,
84_45,27.5991,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,49.17772868450928,
84_44,27.50901,56.04383,Resto,0.0,0.0,0.0,0.13333333333333333,39.39250241030042,
84_43,27.41892,56.04383,Resto,0.0,0.0,0.0,0.2,29.68381131056252,
84_42,27.32883,56.04383,Resto,0.0,0.0,0.0,0.6,20.24086478881356,
84_41,27.23874,56.04383,Resto,0.0,0.0,0.0,56.53333333333333,11.61912310186232,
84_40,27.14865,56.04383,Resto,0.0,0.0,0.0,2253.733333333333,4.588636359083277,
84_4,23.90541,56.04383,Resto,0.0,0.0,0.0,0.0,86.83034097320132,
46_48,27.86937,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,13.572282756757376,
46_47,27.77928,52.20164,Resto,0.0,0.0,0.0,0.3,6.230395881679364,
46_4,23.90541,52.20164,Resto,0.0,0.0,0.0,0.06666666666666667,7.535320884559338,
14_20,25.34685,48.9661,Resto,0.0,0.0,0.0,0.0,125.74727995879238,
14_2,23.72523,48.9661,Resto,0.0,0.0,0.0,0.0,215.23890812750932,
14_19,25.25676,48.9661,Resto,0.0,0.0,0.0,0.06666666666666667,129.40672317093694,
14_18,25.16667,48.9661,Resto,0.0,0.0,0.0,0.06666666666666667,133.6885041263969,
14_17,25.07658,48.9661,Resto,0.0,0.0,0.0,0.06666666666666667,138.48754708674556,
14_16,24.98649,48.9661,Resto,0.0,0.0,0.0,0.06666666666666667,143.82903086875598,
14_15,24.8964,48.9661,Resto,0.0,0.0,0.0,0.0,149.65488286732574,
14_14,24.80631,48.9661,Resto,0.0,0.0,0.0,0.0,155.9108135780938,
14_42,27.32883,48.9661,Resto,0.0,0.0,0.0,0.0,19.790945279114467,
14_41,27.23874,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,27.2967407990881,
14_40,27.14865,48.9661,Resto,0.0,0.0,0.0,0.0,32.77603595444295,
14_4,23.90541,48.9661,Resto,0.0,0.0,0.0,0.0,205.20235398058256,
14_39,27.05856,48.9661,Resto,0.0,0.0,0.0,0.0,39.20009819640498,
14_38,26.96847,48.9661,Resto,0.0,0.0,0.0,0.0,44.37281132867835,
14_37,26.87838,48.9661,Resto,0.0,0.0,0.0,0.0,50.807222020767966,
14_36,26.78829,48.9661,Resto,0.0,0.0,0.0,0.0,57.36831902192219,
46_62,29.13063,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,120.063015209538,
46_61,29.04054,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,116.82202907179536,
46_60,28.95045,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,114.28301109816525,
46_59,28.86036,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,112.24027183498347,
46_58,28.77027,52.20164,Resto,0.0,0.0,0.0,0.0,105.82785712098122,
46_57,28.68018,52.20164,Resto,0.0,0.0,0.0,0.0,95.99458792315691,
46_56,28.59009,52.20164,Resto,0.0,0.0,0.0,0.0,86.20186010440855,
46_55,28.5,52.20164,Resto,0.0,0.0,0.0,0.0,76.46521776555781,
46_54,28.40991,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,66.80914839823575,
46_53,28.31982,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,57.274373972608544,
46_52,28.22973,52.20164,Resto,0.0,0.0,0.0,0.1,47.93224005011818,
46_51,28.13964,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,38.70053862771405,
46_50,28.04955,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,29.690639136301588,
46_49,27.95946,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,21.31485944395141,
46_77,30.48198,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,188.30099656574305,
46_76,30.39189,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,182.57520740798336,
46_75,30.3018,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,177.20085703252155,
46_74,30.21171,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,172.24102799793206,
46_73,30.12162,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,167.60871197449418,
46_72,30.03153,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,163.44704317549437,
46_71,29.94144,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,157.9261697738555,
46_70,29.85135,52.20164,Resto,0.0,0.0,0.0,0.06666666666666667,152.02550924759416,
46_69,29.76126,52.20164,Resto,0.0,0.0,0.0,0.06666666666666667,146.57249857839244,
46_68,29.67117,52.20164,Resto,0.0,0.0,0.0,0.06666666666666667,141.55682352254126,
46_67,29.58108,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,137.0368848303946,
46_66,29.49099,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,133.118465427777,
46_65,29.4009,52.20164,Resto,0.0,0.0,0.0,0.03333333333333333,129.8560101105235,
46_64,29.31081,52.20164,Resto,0.0,0.0,0.0,0.0,127.29994250082552,
46_63,29.22072,52.20164,Resto,0.0,0.0,0.0,0.0,124.03010194011274,
47_2,23.72523,52.30275,Resto,0.0,0.0,0.0,0.0,28.76053675635964,
47_1,23.63514,52.30275,Resto,0.0,0.0,0.0,0.0,38.46946361349623,
47_0,23.54505,52.30275,Resto,0.0,0.0,0.0,0.0,48.29832244558719,
13_9,24.35586,48.86499,Resto,0.0,0.0,0.0,0.0,189.58287698405493,
13_8,24.26577,48.86499,Resto,0.0,0.0,0.0,0.0,193.9824943219336,
13_77,30.48198,48.86499,Resto,0.0,0.0,0.0,101.93333333333334,7.803470007434979,
13_76,30.39189,48.86499,Resto,0.0,0.0,0.0,101.93333333333334,2.4139918426909857,
13_75,30.3018,48.86499,Resto,0.0,0.0,0.0,383.3,0.0360194754315286,
13_74,30.21171,48.86499,Resto,0.0,0.0,0.0,69.13333333333334,6.638996936735269,
13_73,30.12162,48.86499,Resto,0.0,0.0,0.0,0.1,6.115347443796633,
14_28,26.06757,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,101.991332596054,
14_27,25.97748,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,103.23570619547048,
14_26,25.88739,48.9661,Resto,0.0,0.0,0.0,0.0,104.02521485013632,
14_25,25.7973,48.9661,Resto,0.0,0.0,0.0,0.0,105.76744894688169,
14_24,25.70721,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,108.4164861781723,
14_23,25.61712,48.9661,Resto,0.0,0.0,0.0,0.03333333333333333,111.9079470762918,
14_22,25.52703,48.9661,Resto,0.0,0.0,0.0,0.0,116.1658956828675,
14_21,25.43694,48.9661,Resto,0.0,0.0,0.0,0.0,121.10951326736392,
47_3,23.81532,52.30275,Resto,0.0,0.0,0.0,0.13333333333333333,19.300318973558667,
84_37,26.87838,56.04383,Resto,0.0,0.0,0.0,320.1666666666667,9.21256808952435,
84_36,26.78829,56.04383,Resto,0.0,0.0,0.0,0.16666666666666666,1.9473473708301168,
84_3,23.81532,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,92.84162035739293,
84_27,25.97748,56.04383,Resto,0.0,0.0,0.0,4290.833333333333,0.5218471332107731,11.0
84_26,25.88739,56.04383,Resto,0.0,0.0,0.0,273.9,1.88482804968568,
84_25,25.7973,56.04383,Resto,0.0,0.0,0.0,507.1666666666667,8.278079567866763,
84_24,25.70721,56.04383,Resto,0.0,0.0,0.0,0.06666666666666667,11.659912395227698,
84_23,25.61712,56.04383,Resto,0.0,0.0,0.0,0.0,19.34674188515013,
47_5,23.9955,52.30275,Resto,0.0,0.0,0.0,621.6333333333333,0.91720838039616,3.0
47_49,27.95946,52.30275,Resto,0.0,0.0,0.0,0.1,27.6927943663384,
47_48,27.86937,52.30275,Resto,0.0,0.0,0.0,0.1,20.35654637217472,
47_47,27.77928,52.30275,Resto,0.0,0.0,0.0,0.16666666666666666,11.842923185013936,
47_4,23.90541,52.30275,Resto,0.0,0.0,0.0,0.0,10.327390944483634,
47_64,29.31081,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,136.9240126006504,
47_63,29.22072,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,132.99300430730457,
47_62,29.13063,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,129.30944584141085,
47_61,29.04054,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,126.3142740975892,
47_60,28.95045,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,123.8838327274562,
47_59,28.86036,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,117.70112775193331,
47_58,28.77027,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,108.02432343549224,
47_57,28.68018,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,98.41397055129428,
47_56,28.59009,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,88.89159499307935,
47_55,28.5,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,79.48878786359722,
47_54,28.40991,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,70.23167961384046,
47_53,28.31982,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,61.01495585028532,
47_52,28.22973,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,52.022497639867744,
47_51,28.13964,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,43.47428511754531,
47_50,28.04955,52.30275,Resto,0.0,0.0,0.0,0.1,35.2267849177903,
47_77,30.48198,52.30275,Resto,0.0,0.0,0.0,0.0,196.25283852982847,
47_76,30.39189,52.30275,Resto,0.0,0.0,0.0,0.0,190.7456934552972,
47_75,30.3018,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,185.61621234926065,
47_74,30.21171,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,180.8394289248193,
47_73,30.12162,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,176.42951436049984,
47_72,30.03153,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,171.7910112183093,
47_71,29.94144,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,165.7862990602907,
47_70,29.85135,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,160.18327344350098,
47_69,29.76126,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,155.0136399887513,
47_68,29.67117,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,150.23910058509966,
47_67,29.58108,52.30275,Resto,0.0,0.0,0.0,0.06666666666666667,145.9964640907154,
47_66,29.49099,52.30275,Resto,0.0,0.0,0.0,0.0,142.333284889675,
47_65,29.4009,52.30275,Resto,0.0,0.0,0.0,0.03333333333333333,139.29526766697006,
9_15,24.8964,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,193.25104164416408,
9_14,24.80631,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,198.16816063243616,
9_13,24.71622,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,203.46316621390497,
9_12,24.62613,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,209.1073545735292,
9_11,24.53604,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,215.07323719833724,
9_10,24.44595,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,221.33480327237632,
9_1,23.63514,48.46055,Resto,0.0,0.0,0.0,0.0,265.2630254474013,
9_0,23.54505,48.46055,Resto,0.0,0.0,0.0,0.0,270.200644995871,
8_9,24.35586,48.35944,Resto,0.0,0.0,0.0,0.03333333333333333,235.7275563248572,
8_8,24.26577,48.35944,Resto,0.0,0.0,0.0,0.03333333333333333,241.13738552051143,
14_13,24.71622,48.9661,Resto,0.0,0.0,0.0,0.0,162.54717205797152,
14_12,24.62613,48.9661,Resto,0.0,0.0,0.0,0.0,169.11419182355627,
14_11,24.53604,48.9661,Resto,0.0,0.0,0.0,0.0,172.3886444801925,
14_10,24.44595,48.9661,Resto,0.0,0.0,0.0,0.0,176.06614859135613,
14_1,23.63514,48.9661,Resto,0.0,0.0,0.0,0.0,220.71498390408988,
14_0,23.54505,48.9661,Resto,0.0,0.0,0.0,0.0,226.5037787609069,
48_2,23.72523,52.40386,Resto,0.0,0.0,0.0,0.0,31.891916322634746,
48_12,24.62613,52.40386,Resto,0.0,0.0,0.0,177.83333333333334,13.31736245597546,18.0
48_1,23.63514,52.40386,Resto,0.0,0.0,0.0,0.0,41.6640847892609,
48_0,23.54505,52.40386,Resto,0.0,0.0,0.0,0.0,51.02979591531637,
13_44,27.50901,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,7.710994098816977,
13_43,27.41892,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,17.382422642190583,
13_42,27.32883,48.86499,Resto,0.0,0.0,0.0,0.0,27.334812737086697,
13_41,27.23874,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,33.99573679765553,
13_7,24.17568,48.86499,Resto,0.0,0.0,0.0,0.0,198.7923841459925,
13_6,24.08559,48.86499,Resto,0.0,0.0,0.0,0.0,203.98352505880223,
9_20,25.34685,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,171.042396959363,
9_2,23.72523,48.46055,Resto,0.0,0.0,0.0,0.0,260.6190178484876,
9_19,25.25676,48.46055,Resto,0.0,0.0,0.0,0.06666666666666667,175.62418042504854,
9_18,25.16667,48.46055,Resto,0.0,0.0,0.0,0.06666666666666667,180.64954695211063,
9_17,25.07658,48.46055,Resto,0.0,0.0,0.0,0.06666666666666667,184.56770369396105,
9_16,24.98649,48.46055,Resto,0.0,0.0,0.0,0.03333333333333333,188.72481203678987,
48_3,23.81532,52.40386,Resto,0.0,0.0,0.0,0.0,22.27860897753316,
84_22,25.52703,56.04383,Resto,0.0,0.0,0.0,0.1,26.112388355047667,
84_21,25.43694,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,31.681007036710582,
84_20,25.34685,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,31.902516488642544,
84_2,23.72523,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,98.11160775628213,
84_19,25.25676,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,32.87263712405972,
84_18,25.16667,56.04383,Resto,0.0,0.0,0.0,0.13333333333333333,32.34342363473251,
84_17,25.07658,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,32.12596900971549,
84_16,24.98649,56.04383,Resto,0.0,0.0,0.0,0.0,33.045164425170896,
84_15,24.8964,56.04383,Resto,0.0,0.0,0.0,0.1,35.45093358093217,
84_14,24.80631,56.04383,Resto,0.0,0.0,0.0,0.0,37.90011741439538,
84_13,24.71622,56.04383,Resto,0.0,0.0,0.0,0.0,41.63017508848251,
84_12,24.62613,56.04383,Resto,0.0,0.0,0.0,0.06666666666666667,45.97180112072723,
84_11,24.53604,56.04383,Resto,0.0,0.0,0.0,0.0,49.01272538149394,
84_10,24.44595,56.04383,Resto,0.0,0.0,0.0,0.0,53.41709347059405,
84_1,23.63514,56.04383,Resto,0.0,0.0,0.0,0.0,104.0728595618572,
84_0,23.54505,56.04383,Resto,0.0,0.0,0.0,0.03333333333333333,110.49039961906183,
48_51,28.13964,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,49.243595874241606,
48_50,28.04955,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,41.80647108809647,
48_5,23.9955,52.40386,Resto,0.0,0.0,0.0,3.4,5.302747421940285,
48_49,27.95946,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,33.524652544420974,
48_48,27.86937,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,23.751947300335424,
48_47,27.77928,52.40386,Resto,0.0,0.0,0.0,0.2,13.979567515727828,
48_46,27.68919,52.40386,Resto,0.0,0.0,0.0,2.9,4.207513320578506,
48_4,23.90541,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,13.020348517804637,
48_66,29.49099,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,151.6266688525049,
48_65,29.4009,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,148.78700732650586,
48_64,29.31081,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,146.11656738498536,
48_63,29.22072,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,142.0760301393122,
48_62,29.13063,52.40386,Resto,0.0,0.0,0.0,0.0,138.64231729441164,
48_61,29.04054,52.40386,Resto,0.0,0.0,0.0,0.0,135.86142741326051,
48_60,28.95045,52.40386,Resto,0.0,0.0,0.0,0.0,130.014676495478,
48_6,24.08559,52.40386,Resto,0.0,0.0,0.0,615.6,4.327806799478167,34.0
48_59,28.86036,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,120.498941435288,
48_58,28.77027,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,111.06985185216656,
48_57,28.68018,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,101.75147198991466,
48_56,28.59009,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,92.523280085539,
48_55,28.5,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,83.33893232957362,
48_54,28.40991,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,74.35660865450134,
48_53,28.31982,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,65.67142249586772,
48_52,28.22973,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,57.338674499614896,
49_1,23.63514,52.50497,Resto,0.0,0.0,0.0,0.0,44.59746190210997,
49_0,23.54505,52.50497,Resto,0.0,0.0,0.0,0.0,53.99945170000947,
48_77,30.48198,52.40386,Resto,0.0,0.0,0.0,0.0,204.33612087993885,
48_76,30.39189,52.40386,Resto,0.0,0.0,0.0,0.0,199.0608298745078,
48_75,30.3018,52.40386,Resto,0.0,0.0,0.0,0.0,194.1564569589307,
48_74,30.21171,52.40386,Resto,0.0,0.0,0.0,0.0,189.54184641880613,
48_73,30.12162,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,185.3475179630424,
48_72,30.03153,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,179.57349816949795,
48_71,29.94144,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,173.84558539018775,
48_70,29.85135,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,168.5186776295418,
48_69,29.76126,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,163.56461695129573,
13_34,26.60811,48.86499,Resto,0.0,0.0,0.0,0.0,79.04596456686465,
13_33,26.51802,48.86499,Resto,0.0,0.0,0.0,0.0,86.97926633992502,
13_32,26.42793,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,95.31360884486811,
13_31,26.33784,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,103.9525768687634,
13_30,26.24775,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,112.42827821247614,
13_3,23.81532,48.86499,Resto,0.0,0.0,0.0,0.0,219.11086537062656,
13_29,26.15766,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,111.84107110209774,
13_28,26.06757,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,112.15457591742631,
13_27,25.97748,48.86499,Resto,0.0,0.0,0.0,0.03333333333333333,113.36131922705694,
13_5,23.9955,48.86499,Resto,0.0,0.0,0.0,0.0,209.52758094302268,
13_47,27.77928,48.86499,Resto,0.0,0.0,0.0,20252.533333333333,0.8920924252923286,
13_46,27.68919,48.86499,Resto,0.0,0.0,0.0,368.76666666666665,1.4463110326470072,1.0
13_45,27.5991,48.86499,Resto,0.0,0.0,0.0,2334.233333333333,0.6915074859970805,
48_68,29.67117,52.40386,Resto,0.0,0.0,0.0,0.06666666666666667,159.0551685747813,
48_67,29.58108,52.40386,Resto,0.0,0.0,0.0,0.03333333333333333,155.0622541507647,
49_2,23.72523,52.50497,Resto,0.0,0.0,0.0,0.0,35.52387852586006,
83_9,24.35586,55.94272,Resto,0.0,0.0,0.0,0.0,67.15741376828271,
83_8,24.26577,55.94272,Resto,0.0,0.0,0.0,0.0,71.85216598381226,
83_77,30.48198,55.94272,Resto,0.0,0.0,0.0,0.0,365.3941880855146,
83_76,30.39189,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,355.4558722218486,
83_75,30.3018,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,345.520337617531,
83_74,30.21171,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,335.5878189524579,
83_73,30.12162,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,325.6585794861042,
83_72,30.03153,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,315.73291552671856,
83_71,29.94144,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,305.81116176341885,
83_70,29.85135,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,295.8936976612159,
83_7,24.17568,55.94272,Resto,0.0,0.0,0.0,0.0,76.54663070020771,
83_69,29.76126,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,285.98095517377425,
83_68,29.67117,55.94272,Resto,0.0,0.0,0.0,0.03333333333333333,276.0734281005625,
83_67,29.58108,55.94272,Resto,0.0,0.0,0.0,0.0,266.1716835106314,
83_66,29.49099,55.94272,Resto,0.0,0.0,0.0,0.0,256.27637578322174,
83_65,29.4009,55.94272,Resto,0.0,0.0,0.0,0.0,246.3882639885294,
49_3,23.81532,52.50497,Resto,0.0,0.0,0.0,0.0,27.11056200217456,
49_53,28.31982,52.50497,Resto,0.0,0.0,0.0,0.0,71.21007927660051,
49_52,28.22973,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,63.29868283308656,
49_51,28.13964,52.50497,Resto,0.0,0.0,0.0,0.1,55.20407570705518,
49_50,28.04955,52.50497,Resto,0.0,0.0,0.0,0.1,45.43358213446309,
49_5,23.9955,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,9.697479379208843,
49_49,27.95946,52.50497,Resto,0.0,0.0,0.0,0.1,35.6660443038776,
49_48,27.86937,52.50497,Resto,0.0,0.0,0.0,0.0,26.022179681520385,
49_47,27.77928,52.50497,Resto,0.0,0.0,0.0,0.13333333333333333,16.727801607025686,
49_46,27.68919,52.50497,Resto,0.0,0.0,0.0,0.5,7.714612620829302,
49_45,27.5991,52.50497,Resto,0.0,0.0,0.0,693.8333333333334,0.0800777060687486,
49_4,23.90541,52.50497,Resto,0.0,0.0,0.0,0.0,18.12819006482413,
49_68,29.67117,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,167.98378897278897,
49_67,29.58108,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,164.21648590149078,
49_66,29.49099,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,160.98482818669308,
49_65,29.4009,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,158.32160311284488,
49_64,29.31081,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,155.0507672020006,
49_63,29.22072,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,151.2573419655163,
49_62,29.13063,52.50497,Resto,0.0,0.0,0.0,0.0,148.04507912671394,
49_61,29.04054,52.50497,Resto,0.0,0.0,0.0,0.0,142.65235035684677,
49_60,28.95045,52.50497,Resto,0.0,0.0,0.0,0.0,133.29125117860238,
49_6,24.08559,52.50497,Resto,0.0,0.0,0.0,48.1,2.100958214989619,
49_59,28.86036,52.50497,Resto,0.0,0.0,0.0,0.0,124.0294695805638,
49_58,28.77027,52.50497,Resto,0.0,0.0,0.0,0.0,114.80711782596894,
49_57,28.68018,52.50497,Resto,0.0,0.0,0.0,0.0,105.66056768205402,
49_56,28.59009,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,96.68470709822158,
49_55,28.5,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,87.93179136082173,
49_54,28.40991,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,79.47548066183109,
4_11,24.53604,47.955,Resto,0.0,0.0,0.0,0.03333333333333333,258.0120082432923,
4_10,24.44595,47.955,Resto,0.0,0.0,0.0,0.0,263.2881767383184,
4_1,23.63514,47.955,Resto,0.0,0.0,0.0,0.0,310.0269955811809,
4_0,23.54505,47.955,Resto,0.0,0.0,0.0,0.0,315.3614481435426,
49_77,30.48198,52.50497,Resto,0.0,0.0,0.0,0.0,212.56099846460805,
49_76,30.39189,52.50497,Resto,0.0,0.0,0.0,0.0,207.5030913677056,
49_75,30.3018,52.50497,Resto,0.0,0.0,0.0,0.0,202.75724333495145,
49_74,30.21171,52.50497,Resto,0.0,0.0,0.0,0.0,198.34498304678863,
49_73,30.12162,52.50497,Resto,0.0,0.0,0.0,0.03333333333333333,193.37979243128245,
49_72,30.03153,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,187.54645325971816,
49_71,29.94144,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,182.0774243946594,
49_70,29.85135,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,176.98376293166376,
49_7,24.17568,52.50497,Resto,0.0,0.0,0.0,1081.0,5.616701170555286,10.0
49_69,29.76126,52.50497,Resto,0.0,0.0,0.0,0.06666666666666667,172.25161132425308,
4_26,25.88739,47.955,Resto,0.0,0.0,0.0,0.0,200.54780792100044,
