CeldaID,Longitud,Latitud,DistanciaCostaKm,DistanciaRutaKm,ProfundidadM,FranjaProfundidad,EsMar,AguasSomeras
51_69,52.70719,29.76126,189.9581364733042,339.34902335375534,,,False,False
51_70,52.70719,29.85135,194.24371158028492,343.38263778736297,,,False,False
51_71,52.70719,29.94144,198.94136147100275,347.65834801559737,,,False,False
51_72,52.70719,30.03153,203.9733624150356,352.1673437812437,,,False,False
51_73,52.70719,30.12162,209.3344260733148,356.9007908775416,,,False,False
51_74,52.70719,30.21171,215.028392587082,361.84988851328,,,False,False
51_75,52.70719,30.3018,220.24214949785272,367.0059199299658,,,False,False
51_76,52.70719,30.39189,224.6548959160964,372.3602962894675,,,False,False
51_77,52.70719,30.48198,229.3738822765881,377.904594016807,,,False,False
52_0,52.8083,23.54505,65.83496361398107,154.52595193110898,,,False,False
52_1,52.8083,23.63514,55.84777539772541,144.6351557834012,,,False,False
52_2,52.8083,23.72523,45.864521920470295,134.75967359838373,,,False,False
52_3,52.8083,23.81532,35.888557620824734,124.90315817579126,,,False,False
52_4,52.8083,23.90541,25.928395584056894,115.07050565075824,,,False,False
52_5,52.8083,23.9955,16.013708699855048,105.2684273268418,,,False,False
52_6,52.8083,24.08559,6.165808010766607,95.50636429939324,,,False,False
52_7,52.8083,24.17568,3.0530498275009355,85.79800646765285,1.0,0-5 m,True,True
52_8,52.8083,24.26577,12.758235837823362,76.16392741649014,9.0,5-10 m,True,True
52_9,52.8083,24.35586,16.369802882142547,66.63639086479596,8.0,5-10 m,True,True
52_10,52.8083,24.44595,19.64280628674012,57.26864206500365,8.0,5-10 m,True,True
52_11,52.8083,24.53604,25.79649352240493,48.15407970803695,12.0,10-20 m,True,False
52_12,52.8083,24.62613,33.781707663266225,39.46856868484506,13.0,10-20 m,True,False
52_13,52.8083,24.71622,31.13875355165712,31.56336684640221,16.0,10-20 m,True,False
52_14,52.8083,24.80631,26.81269428884541,24.455765518443865,13.0,10-20 m,True,False
52_15,52.8083,24.8964,25.31668826145936,18.49094737680644,18.0,10-20 m,True,False
52_16,52.8083,24.98649,27.548656880487208,16.900017475635565,22.0,20-40 m,True,False
52_17,52.8083,25.07658,32.62766741451872,20.71656709626445,19.0,10-20 m,True,False
52_18,52.8083,25.16667,39.6239750473244,16.246146408345165,25.0,20-40 m,True,False
52_19,52.8083,25.25676,47.70134186331741,14.211945130467,22.0,20-40 m,True,False
52_20,52.8083,25.34685,56.39721549304304,18.436589762262585,19.0,10-20 m,True,False
52_21,52.8083,25.43694,65.46562837109009,25.794116807802567,24.0,20-40 m,True,False
52_22,52.8083,25.52703,74.7711921806222,33.38944359314192,16.0,10-20 m,True,False
52_23,52.8083,25.61712,84.23538089600552,40.941732418234295,37.0,20-40 m,True,False
52_24,52.8083,25.70721,93.81022647460568,48.82663490894874,48.0,>40 m,True,False
52_25,52.8083,25.7973,103.46503871080556,57.10869762185423,49.0,>40 m,True,False
52_26,52.8083,25.88739,109.374565482383,65.38257719705798,54.0,>40 m,True,False
52_27,52.8083,25.97748,100.15482789759136,73.64690686306095,36.0,20-40 m,True,False
52_28,52.8083,26.06757,91.055212054626,82.17544653427407,47.0,>40 m,True,False
52_29,52.8083,26.15766,82.16425462290445,91.00339550179451,59.0,>40 m,True,False
52_30,52.8083,26.24775,73.55769405869611,100.0515586355492,70.0,>40 m,True,False
52_31,52.8083,26.33784,65.22830465962265,109.26526786856752,71.0,>40 m,True,False
52_32,52.8083,26.42793,57.36839847224892,118.60597249447592,78.0,>40 m,True,False
52_33,52.8083,26.51802,49.83946779553578,128.04590518903484,75.0,>40 m,True,False
52_34,52.8083,26.60811,43.16905058193791,137.56466026727517,68.0,>40 m,True,False
52_35,52.8083,26.6982,37.82263083653052,147.14696090113213,79.0,>40 m,True,False
52_36,52.8083,26.78829,34.60399464697065,156.7811740292366,81.0,>40 m,True,False
52_37,52.8083,26.87838,33.277692428473394,166.45830319611505,70.0,>40 m,True,False
52_38,52.8083,26.96847,24.620216979493456,176.17129250398472,75.0,>40 m,True,False
52_39,52.8083,27.05856,16.736939301953182,184.57826307285163,64.0,>40 m,True,False
52_40,52.8083,27.14865,8.394811081151111,188.7871234836404,45.0,>40 m,True,False
52_41,52.8083,27.23874,0.7087431819986196,193.4209963240803,,,False,False
52_42,52.8083,27.32883,6.772644395517351,198.45012623914087,,,False,False
52_43,52.8083,27.41892,12.831037318589354,203.84527537579007,,,False,False
52_44,52.8083,27.50901,15.236558939659048,209.5781926742818,,,False,False
52_45,52.8083,27.5991,21.581899255883226,215.6219521158032,,,False,False
52_46,52.8083,27.68919,28.949771639553827,218.40272558033257,,,False,False
52_47,52.8083,27.77928,35.51798607685706,221.41530746004645,,,False,False
52_48,52.8083,27.86937,42.48127752440772,224.8336838499279,,,False,False
52_49,52.8083,27.95946,49.82269432976845,228.6396662372981,,,False,False
52_50,52.8083,28.04955,57.67651564818116,232.81425757510883,,,False,False
52_51,52.8083,28.13964,65.96703652826582,237.33801943264456,,,False,False
52_52,52.8083,28.22973,74.67820322588446,242.19139790563847,,,False,False
52_53,52.8083,28.31982,83.67878207271465,247.35500242718763,,,False,False
52_54,52.8083,28.40991,92.846978084702,252.80983553211564,,,False,False
52_55,52.8083,28.5,102.06145036169016,258.5374747214075,,,False,False
52_56,52.8083,28.59009,111.40470211560924,264.520209789512,,,False,False
52_57,52.8083,28.68018,120.85373845436985,270.74114037324034,,,False,False
52_58,52.8083,28.77027,129.27809321290246,277.1842391842493,,,False,False
52_59,52.8083,28.86036,137.58716450219907,283.834386554352,,,False,False
52_60,52.8083,28.95045,146.09429861033482,290.67738170992914,,,False,False
52_61,52.8083,29.04054,154.78082544510443,297.69993573621974,,,False,False
52_62,52.8083,29.13063,163.61819314600746,304.7307841289217,,,False,False
52_63,52.8083,29.22072,172.5832479812983,311.7636233890889,,,False,False
52_64,52.8083,29.31081,181.657102237562,318.955839487152,,,False,False
52_65,52.8083,29.4009,186.1007401039897,326.2969022117031,,,False,False
52_66,52.8083,29.49099,189.3501178764477,333.77699891555346,,,False,False
52_67,52.8083,29.58108,192.0813461966527,341.2924572626095,,,False,False
52_68,52.8083,29.67117,195.28823556345336,344.71293759354023,,,False,False
52_69,52.8083,29.76126,198.94779960224253,348.3880691709458,,,False,False
52_70,52.8083,29.85135,203.03557636180665,352.30989057614426,,,False,False
52_71,52.8083,29.94144,207.5262767172644,356.47026741590525,,,False,False
52_72,52.8083,30.03153,212.3894457874428,360.8609563933253,,,False,False
52_73,52.8083,30.12162,217.5357871204989,365.47366437075937,,,False,False
52_74,52.8083,30.21171,223.01276651645972,370.30010197036455,,,False,False
52_75,52.8083,30.3018,228.79704035349715,375.3320314619044,,,False,False
52_76,52.8083,30.39189,233.34665511146457,380.5613088660324,,,False,False
52_77,52.8083,30.48198,237.9286014645729,385.9799203516046,,,False,False
53_0,52.90941,23.54505,65.88637533355782,153.41414986288302,,,False,False
53_1,52.90941,23.63514,55.91138704981159,143.44864404568068,,,False,False
53_2,52.90941,23.72523,45.94501173080681,133.4874043864275,,,False,False
53_3,52.90941,23.81532,35.987745019432346,123.5314837829454,,,False,False
53_4,52.90941,23.90541,26.030654011596987,113.58230371775068,,,False,False
53_5,52.90941,23.9955,16.073386547245757,103.64183043832186,,,False,False
53_6,52.90941,24.08559,6.115942544173056,93.71286245878042,,,False,False
53_7,52.90941,24.17568,3.84167807899038,83.79952067293937,3.0,0-5 m,True,True
53_8,52.90941,24.26577,13.7994754027729,73.90812868238012,9.0,5-10 m,True,True
53_9,52.90941,24.35586,23.01494489166098,64.04889783142525,3.0,0-5 m,True,True
53_10,52.90941,24.44595,28.83863230956166,54.2394176717566,9.0,5-10 m,True,True
53_11,52.90941,24.53604,33.66962941228019,44.51265135929463,12.0,10-20 m,True,False
53_12,52.90941,24.62613,30.54409436825057,34.9378266917486,9.0,5-10 m,True,True
53_13,52.90941,24.71622,22.921631965713747,25.68553233313075,15.0,10-20 m,True,False
53_14,52.90941,24.80631,17.249201547136295,17.281955722158315,18.0,10-20 m,True,False
53_15,52.90941,24.8964,15.09942447360388,10.17714474274779,20.0,20-40 m,True,False
53_16,52.90941,24.98649,18.463736224717483,6.8883732580912245,20.0,20-40 m,True,False
53_17,52.90941,25.07658,25.432656206970183,13.826594860850442,18.0,10-20 m,True,False
53_18,52.90941,25.16667,33.94950756854388,8.972154747887801,28.0,20-40 m,True,False
53_19,52.90941,25.25676,43.10640540045473,4.322472170425388,17.0,10-20 m,True,False
53_20,52.90941,25.34685,52.56999933400061,11.572494078329695,22.0,20-40 m,True,False
53_21,52.90941,25.43694,62.20050218811097,19.16413351827419,23.0,20-40 m,True,False
53_22,52.90941,25.52703,71.93094333394166,26.722739250396685,35.0,20-40 m,True,False
53_23,52.90941,25.61712,81.72566763944961,34.84920787051232,21.0,20-40 m,True,False
53_24,52.90941,25.70721,91.56407825986412,43.13547208595236,26.0,20-40 m,True,False
53_25,52.90941,25.7973,101.43349142906808,51.40023610555487,27.0,20-40 m,True,False
53_26,52.90941,25.88739,105.95259365442216,59.78774758025183,38.0,20-40 m,True,False
53_27,52.90941,25.97748,96.44510778567737,68.58624679380092,47.0,>40 m,True,False
53_28,52.90941,26.06757,87.04704588213993,77.67512085971562,59.0,>40 m,True,False
53_29,52.90941,26.15766,77.78977319683477,86.96340513999444,68.0,>40 m,True,False
53_30,52.90941,26.24775,68.64602558866873,96.39350176997678,71.0,>40 m,True,False
53_31,52.90941,26.33784,59.77096150173221,105.9275700751095,72.0,>40 m,True,False
53_32,52.90941,26.42793,51.26830811654011,115.53989898320232,71.0,>40 m,True,False
53_33,52.90941,26.51802,43.225569368100025,125.21248872469684,69.0,>40 m,True,False
53_34,52.90941,26.60811,35.63571290626425,134.93240170142113,71.0,>40 m,True,False
53_35,52.90941,26.6982,29.11093527312552,144.6901208170156,73.0,>40 m,True,False
53_36,52.90941,26.78829,24.795497880485875,154.47850065328842,80.0,>40 m,True,False
53_37,52.90941,26.87838,24.126210459390823,164.29207857641134,72.0,>40 m,True,False
53_38,52.90941,26.96847,19.154846350973525,171.44912441237258,70.0,>40 m,True,False
53_39,52.90941,27.05856,11.518402498348722,175.41121274120843,67.0,>40 m,True,False
53_40,52.90941,27.14865,2.6001632022504952,179.84167529139555,29.0,20-40 m,True,False
53_41,52.90941,27.23874,4.233271546970372,184.70682742983857,,,False,False
53_42,52.90941,27.32883,13.429766233921516,189.9732911303053,,,False,False
53_43,52.90941,27.41892,20.875661567634697,195.6086703691089,,,False,False
53_44,52.90941,27.50901,24.5914743343197,201.58204254892408,,,False,False
53_45,52.90941,27.5991,28.980280697516324,207.8642856760621,,,False,False
53_46,52.90941,27.68919,35.68567615204591,214.42826804448308,,,False,False
53_47,52.90941,27.77928,42.925670335872624,221.24892902224124,,,False,False
53_48,52.90941,27.86937,49.64260388469051,228.30327796721545,,,False,False
53_49,52.90941,27.95946,56.60003856773799,235.57033485473755,,,False,False
53_50,52.90941,28.04955,63.87615290209751,241.81961006131945,,,False,False
53_51,52.90941,28.13964,71.6711491764201,246.1702387212071,,,False,False
53_52,52.90941,28.22973,79.75685075842732,250.84517112628905,,,False,False
53_53,52.90941,28.31982,88.23636288082021,255.8266399003062,,,False,False
53_54,52.90941,28.40991,97.00649939843512,261.09711104858167,,,False,False
53_55,52.90941,28.5,105.99517280120696,266.63945804472047,,,False,False
53_56,52.90941,28.59009,115.1415207491732,272.4370988405369,,,False,False
53_57,52.90941,28.68018,124.32691399932902,278.4740987999844,,,False,False
53_58,52.90941,28.77027,133.60758745062031,284.7352433800005,,,False,False
53_59,52.90941,28.86036,142.98578302428248,291.20608475976474,,,False,False
53_60,52.90941,28.95045,151.37308458925224,297.8729666595472,,,False,False
53_61,52.90941,29.04054,159.7677940684093,304.7230313918106,,,False,False
53_62,52.90941,29.13063,168.33868200656852,311.7442128374146,,,False,False
53_63,52.90941,29.22072,177.06018223371456,318.7648582213872,,,False,False
53_64,52.90941,29.31081,185.9111151424169,325.79591659258665,,,False,False
53_65,52.90941,29.4009,194.87386066057852,332.9796759839299,,,False,False
53_66,52.90941,29.49099,198.87865789491931,340.306474479465,,,False,False
53_67,52.90941,29.58108,201.47234387625164,347.767279699199,,,False,False
53_68,52.90941,29.67117,204.52368278548343,353.8969306126277,,,False,False
53_69,52.90941,29.76126,208.0125494528484,357.469270737903,,,False,False
53_70,52.90941,29.85135,211.9173490609567,361.2841843354475,,,False,False
53_71,52.90941,29.94144,216.21556118557697,365.3340800192458,,,False,False
53_72,52.90941,30.03153,220.88423372592203,369.6112411582208,,,False,False
53_73,52.90941,30.12162,225.86476355235723,374.10788031572383,,,False,False
53_74,52.90941,30.21171,231.1366818697354,378.81618915860537,,,False,False
53_75,52.90941,30.3018,236.714867787958,383.7283835455859,,,False,False
53_76,52.90941,30.39189,242.12054389861143,388.8367436599981,,,False,False
53_77,52.90941,30.48198,246.532423520076,394.1336491861211,,,False,False
54_0,53.01052,23.54505,64.25357523286391,152.987704929995,,,False,False
54_1,53.01052,23.63514,54.30758064839786,142.99388302090816,,,False,False
54_2,53.01052,23.72523,44.3830071197159,133.0000133649592,,,False,False
54_3,53.01052,23.81532,34.49842319350076,123.00610555619078,,,False,False
54_4,53.01052,23.90541,24.701988530046595,113.01217266496477,,,False,False
54_5,53.01052,23.9955,15.165675682886876,103.0182329238362,,,False,False
54_6,53.01052,24.08559,6.280830973910006,93.02431250012596,,,False,False
54_7,53.01052,24.17568,1.1895385950149362,83.03045027075477,3.0,0-5 m,True,True
54_8,53.01052,24.26577,11.09618078374347,73.03670651700183,10.0,10-20 m,True,False
54_9,53.01052,24.35586,19.259681081316533,63.04317988847546,5.0,5-10 m,True,True
54_10,53.01052,24.44595,24.45596577285005,53.05004353867886,10.0,10-20 m,True,False
54_11,53.01052,24.53604,31.89280414512105,43.05763157093675,6.0,5-10 m,True,True
54_12,53.01052,24.62613,26.17235017172158,33.06668217820761,3.0,0-5 m,True,True
54_13,53.01052,24.71622,16.75093847250374,23.07921201996249,12.0,10-20 m,True,False
54_14,53.01052,24.80631,8.610790518548814,13.103386304471158,17.0,10-20 m,True,False
54_15,53.01052,24.8964,4.953155190225129,3.249158079539745,22.0,20-40 m,True,False
54_16,53.01052,24.98649,11.49823413959521,0.940191397804744,23.0,20-40 m,True,False
54_17,53.01052,25.07658,20.93421529833569,10.444795142593785,23.0,20-40 m,True,False
54_18,53.01052,25.16667,30.726080922101016,7.833866192932766,26.0,20-40 m,True,False
54_19,53.01052,25.25676,40.61732320060037,0.1215153357908974,23.0,20-40 m,True,False
54_20,53.01052,25.34685,50.5496942886247,4.936380401310711,26.0,20-40 m,True,False
54_21,53.01052,25.43694,60.50298793716065,12.581253482813386,22.0,20-40 m,True,False
54_22,53.01052,25.52703,70.46837862208146,20.8717390147745,31.0,20-40 m,True,False
54_23,53.01052,25.61712,80.44140532372663,29.154096036939126,32.0,20-40 m,True,False
54_24,53.01052,25.70721,90.4195723823427,37.43227597068383,45.0,>40 m,True,False
54_25,53.01052,25.7973,100.40137522308564,46.166007776792014,54.0,>40 m,True,False
54_26,53.01052,25.88739,103.4099184411898,55.32854525238359,45.0,>40 m,True,False
54_27,53.01052,25.97748,93.64784576479144,64.73811770688506,46.0,>40 m,True,False
54_28,53.01052,26.06757,83.94063461015182,74.30096801000155,71.0,>40 m,True,False
54_29,53.01052,26.15766,74.30982610240622,83.96477538402172,67.0,>40 m,True,False
54_30,53.01052,26.24775,64.78954421400377,93.69833814831752,73.0,>40 m,True,False
54_31,53.01052,26.33784,55.43681250886111,103.48200218700852,74.0,>40 m,True,False
54_32,53.01052,26.42793,46.250079235942096,113.30281490994292,67.0,>40 m,True,False
54_33,53.01052,26.51802,37.41020569207348,123.15191271158896,63.0,>40 m,True,False
54_34,53.01052,26.60811,29.10384602926067,133.0230347352909,69.0,>40 m,True,False
54_35,53.01052,26.6982,21.44135951534479,142.91163759255548,81.0,>40 m,True,False
54_36,53.01052,26.78829,15.32930296794043,152.8143467880364,73.0,>40 m,True,False
54_37,53.01052,26.87838,14.231995447673544,158.489128457545,75.0,>40 m,True,False
54_38,53.01052,26.96847,14.965734474232704,162.15983790568814,75.0,>40 m,True,False
54_39,53.01052,27.05856,5.362341265483392,166.35037627127892,17.0,10-20 m,True,False
54_40,53.01052,27.14865,1.526923025034436,171.022553641459,,,False,False
54_41,53.01052,27.23874,10.321322793745685,176.13806402468424,,,False,False
54_42,53.01052,27.32883,17.916532073607314,181.65947538862932,,,False,False
54_43,53.01052,27.41892,26.58256089097292,187.55095881042948,,,False,False
54_44,53.01052,27.50901,34.116814708984016,193.7787789407185,,,False,False
54_45,53.01052,27.5991,37.600415788517935,200.3115827368049,,,False,False
54_46,53.01052,27.68919,42.97543113646329,207.12052850476115,,,False,False
54_47,53.01052,27.77928,49.79949835355146,214.1792958658829,,,False,False
54_48,53.01052,27.86937,56.970174104495705,221.46401221009225,,,False,False
54_49,53.01052,27.95946,63.75976379610985,228.95312468030303,,,False,False
54_50,53.01052,28.04955,70.71132380433146,236.62724014043175,,,False,False
54_51,53.01052,28.13964,77.94576474438261,244.46894967571112,,,False,False
54_52,53.01052,28.22973,85.68827116365196,252.4626492736068,,,False,False
54_53,53.01052,28.31982,93.63564354326824,260.5943644829917,,,False,False
54_54,53.01052,28.40991,101.9374780010678,268.85158395077843,,,False,False
54_55,53.01052,28.5,110.52128424545351,274.8641309993078,,,False,False
54_56,53.01052,28.59009,119.32625123131314,280.4845065751223,,,False,False
54_57,53.01052,28.68018,128.30687924512267,286.34467945169104,,,False,False
54_58,53.01052,28.77027,137.4282436487601,292.4302434298256,,,False,False
54_59,53.01052,28.86036,146.60141166130398,298.7274336348299,,,False,False
54_60,53.01052,28.95045,155.836106609597,305.2231612695366,,,False,False
54_61,53.01052,29.04054,165.16035231487157,311.9050315684996,,,False,False
54_62,53.01052,29.13063,173.49774248801538,318.7613480075938,,,False,False
54_63,53.01052,29.22072,181.967112995066,325.78110555463326,,,False,False
54_64,53.01052,29.31081,190.58543871788984,332.79154016634874,,,False,False
54_65,53.01052,29.4009,199.33341507035215,339.82080205317544,,,False,False
54_66,53.01052,29.49099,208.10012803732832,346.99663286182647,,,False,False
54_67,53.01052,29.58108,210.9030922422101,354.310135517663,,,False,False
54_68,53.01052,29.67117,213.81149960548905,361.752968275266,,,False,False
54_69,53.01052,29.76126,217.14286690806,366.5894320898214,,,False,False
54_70,53.01052,29.85135,220.8780704938959,370.3020365692466,,,False,False
54_71,53.01052,29.94144,224.9970118816817,374.2460370180909,,,False,False
54_72,53.01052,30.03153,229.4790415645197,378.414205840728,,,False,False
54_73,53.01052,30.12162,234.30300805660977,382.79922782965264,,,False,False
54_74,53.01052,30.21171,239.385828561286,387.3937465097316,,,False,False
54_75,53.01052,30.3018,244.7683404101056,392.1904064273541,,,False,False
54_76,53.01052,30.39189,250.4355663603495,397.1818912071536,,,False,False
54_77,53.01052,30.48198,255.2185673155208,402.360957317525,,,False,False
55_0,53.11163,23.54505,63.10855492890301,153.25212033718722,,,False,False
55_1,53.11163,23.63514,53.43155272765707,143.2776076263523,,,False,False
55_2,53.11163,23.72523,43.896027450269145,133.30585989167284,,,False,False
55_3,53.11163,23.81532,34.12980797062416,123.33756922524424,,,False,False
55_4,53.11163,23.90541,24.21309568358585,113.37367093188055,,,False,False
55_5,53.11163,23.9955,14.402446627697383,103.4154603800896,,,False,False
55_6,53.11163,24.08559,5.177339314837919,93.4647842029582,,,False,False
55_7,53.11163,24.17568,3.3185392171948,83.52436739893,4.0,0-5 m,True,True
55_8,53.11163,24.26577,7.565611598558155,73.59840366217473,8.0,5-10 m,True,True
55_9,53.11163,24.35586,10.16831677820099,63.69369284006535,3.0,0-5 m,True,True
55_10,53.11163,24.44595,17.949689291290255,53.822019943061065,7.0,5-10 m,True,True
55_11,53.11163,24.53604,27.184965656421014,44.00568637098803,7.0,5-10 m,True,True
55_12,53.11163,24.62613,25.43575172031569,34.292328218579534,3.0,0-5 m,True,True
55_13,53.11163,24.71622,15.577151481630828,24.747792141505712,11.0,10-20 m,True,False
55_14,53.11163,24.80631,6.171838669141487,15.23185397177972,9.0,5-10 m,True,True
55_15,53.11163,24.8964,3.319581075140867,5.716124000284918,18.0,10-20 m,True,False
55_16,53.11163,24.98649,11.08308433756358,0.1304129917614715,22.0,20-40 m,True,False
55_17,53.11163,25.07658,20.84314517008616,7.285333509051859,18.0,10-20 m,True,False
55_18,53.11163,25.16667,30.72760772237776,13.471950621555328,21.0,20-40 m,True,False
55_19,53.11163,25.25676,40.62225557381998,5.940850059871293,20.0,20-40 m,True,False
55_20,53.11163,25.34685,50.55276146821618,0.5550371063046954,27.0,20-40 m,True,False
55_21,53.11163,25.43694,60.50463904395152,6.893954444320408,24.0,20-40 m,True,False
55_22,53.11163,25.52703,70.46887437797443,15.166938192918265,28.0,20-40 m,True,False
55_23,53.11163,25.61712,80.440910532184,23.746494255274083,23.0,20-40 m,True,False
55_24,53.11163,25.70721,90.41819795342371,33.081457702799575,48.0,>40 m,True,False
55_25,53.11163,25.7973,100.3991994839872,42.71613054131248,56.0,>40 m,True,False
55_26,53.11163,25.88739,99.9026359551242,52.48577525645603,58.0,>40 m,True,False
55_27,53.11163,25.97748,91.37473794901744,62.32700032457579,67.0,>40 m,True,False
55_28,53.11163,26.06757,81.91748746295819,72.21058550816304,65.0,>40 m,True,False
55_29,53.11163,26.15766,72.06830354280396,82.12127280320217,71.0,>40 m,True,False
55_30,53.11163,26.24775,62.220803059314015,92.05034014793372,72.0,>40 m,True,False
55_31,53.11163,26.33784,52.41513810197671,101.99244819974236,80.0,>40 m,True,False
55_32,53.11163,26.42793,42.69744860446336,111.94414846599092,27.0,20-40 m,True,False
55_33,53.11163,26.51802,33.14529193129369,121.9031157102592,74.0,>40 m,True,False
55_34,53.11163,26.60811,23.87923755161956,131.8677256925818,78.0,>40 m,True,False
55_35,53.11163,26.6982,15.126684904161795,141.8368098489313,79.0,>40 m,True,False
55_36,53.11163,26.78829,7.27045591263632,145.744681258939,82.0,>40 m,True,False
55_37,53.11163,26.87838,5.052504832170829,149.0674645940471,31.0,20-40 m,True,False
55_38,53.11163,26.96847,12.238251854223195,152.97160962752537,57.0,>40 m,True,False
55_39,53.11163,27.05856,2.768321455999119,157.41388525977936,32.0,20-40 m,True,False
55_40,53.11163,27.14865,6.702006552707433,162.35014284505246,,,False,False
55_41,53.11163,27.23874,15.626749778604026,167.73679475985557,,,False,False
55_42,53.11163,27.32883,23.40260251785563,173.53192135592707,,,False,False
55_43,53.11163,27.41892,31.865981039413164,179.69602469570384,,,False,False
55_44,53.11163,27.50901,40.20012808393278,186.1924788731952,,,False,False
55_45,53.11163,27.5991,46.77411929033384,192.9877395724946,,,False,False
55_46,53.11163,27.68919,51.18825054018725,200.05137545207245,,,False,False
55_47,53.11163,27.77928,57.03192765918594,207.35597654749975,,,False,False
55_48,53.11163,27.86937,63.91428255171068,214.87698445112116,,,False,False
55_49,53.11163,27.95946,71.0383388211616,222.59247830818333,,,False,False
55_50,53.11163,28.04955,77.86947147380697,230.4829411309391,,,False,False
55_51,53.11163,28.13964,84.81513872321487,238.53102315310787,,,False,False
55_52,53.11163,28.22973,92.0208237647987,246.72131297942045,,,False,False
55_53,53.11163,28.31982,99.70053279618888,255.0401229223791,,,False,False
55_54,53.11163,28.40991,107.56615947646466,263.475291859698,,,False,False
55_55,53.11163,28.5,115.7281673229819,272.01600688740507,,,False,False
55_56,53.11163,28.59009,124.15962536804996,280.6526437197137,,,False,False
55_57,53.11163,28.68018,132.8092477322981,289.37662498386766,,,False,False
55_58,53.11163,28.77027,141.6370922517807,298.18029511306844,,,False,False
55_59,53.11163,28.86036,150.61184380916634,306.3873306852841,,,False,False
55_60,53.11163,28.95045,159.70875727069642,312.7169839465396,,,False,False
55_61,53.11163,29.04054,168.87638724826647,319.23513352808385,,,False,False
55_62,53.11163,29.13063,178.07716310638372,325.9304796109017,,,False,False
55_63,53.11163,29.22072,187.2700995183632,332.7923362830556,,,False,False
55_64,53.11163,29.31081,195.64981347170817,339.8106251987164,,,False,False
55_65,53.11163,29.4009,204.1759239805403,346.8108388598297,,,False,False
55_66,53.11163,29.49099,212.8308519403593,353.8382906239554,,,False,False
55_67,53.11163,29.58108,220.3683773193545,361.0066591310075,,,False,False
55_68,53.11163,29.67117,223.145037869355,368.3077245069068,,,False,False
55_69,53.11163,29.76126,226.3307097179433,375.7337592139145,,,False,False
55_70,53.11163,29.85135,229.9084043123173,379.3602823130135,,,False,False
55_71,53.11163,29.94144,233.86014307420572,383.2027214225198,,,False,False
55_72,53.11163,30.03153,238.1673205270822,387.2662007467041,,,False,False
55_73,53.11163,30.12162,242.8110345540656,391.5438457788004,,,False,False
55_74,53.11163,30.21171,247.7476005781404,396.02872403677577,,,False,False
55_75,53.11163,30.3018,252.94440733782096,400.71388460435577,,,False,False
55_76,53.11163,30.39189,258.4246739186321,405.59239406789465,,,False,False
55_77,53.11163,30.48198,263.97990525826253,410.65736874904894,,,False,False
56_0,53.21274,23.54505,61.55901146786845,154.20363232717563,,,False,False
56_1,53.21274,23.63514,51.59455398436538,144.2952378228888,,,False,False
56_2,53.21274,23.72523,41.64317126274536,134.3992887398079,,,False,False
56_3,53.21274,23.81532,31.717257909602782,124.51877387567568,,,False,False
56_4,53.21274,23.90541,21.851673853933416,114.65770683830536,,,False,False
56_5,53.21274,23.9955,12.19396468858666,104.8216021664151,,,False,False
56_6,53.21274,24.08559,3.930099309547968,95.01824084854404,,,False,False
56_7,53.21274,24.17568,2.7577313246017914,85.2589503382588,3.0,0-5 m,True,True
56_8,53.21274,24.26577,1.6259937503302695,75.56084496654236,1.0,0-5 m,True,True
56_9,53.21274,24.35586,6.12909244513976,65.95096364464473,1.0,0-5 m,True,True
56_10,53.21274,24.44595,15.853751449853462,56.42844974952551,10.0,10-20 m,True,False
56_11,53.21274,24.53604,24.09910404393346,46.91058375745955,8.0,5-10 m,True,True
56_12,53.21274,24.62613,28.61528942158175,37.39291725994697,11.0,10-20 m,True,False
56_13,53.21274,24.71622,20.357328403798736,27.87544989523158,11.0,10-20 m,True,False
56_14,53.21274,24.80631,14.483111392414932,18.35818130154029,14.0,10-20 m,True,False
56_15,53.21274,24.8964,13.35429412213688,8.841111117074385,19.0,10-20 m,True,False
56_16,53.21274,24.98649,17.152071312349094,0.4507350139789014,21.0,20-40 m,True,False
56_17,53.21274,25.07658,24.60974467731773,4.133479155198007,17.0,10-20 m,True,False
56_18,53.21274,25.16667,33.419468657088984,13.640629231836863,15.0,10-20 m,True,False
56_19,53.21274,25.25676,42.7535177027998,12.065804820702745,18.0,10-20 m,True,False
56_20,53.21274,25.34685,52.33213536724944,3.7641748910965287,19.0,10-20 m,True,False
56_21,53.21274,25.43694,62.04219482635191,1.567153151203038,21.0,20-40 m,True,False
56_22,53.21274,25.52703,71.83045064188806,11.55100292525005,23.0,20-40 m,True,False
56_23,53.21274,25.61712,81.6688265787687,21.54444334196873,23.0,20-40 m,True,False
56_24,53.21274,25.70721,91.54117700386688,31.5384501620239,33.0,20-40 m,True,False
56_25,53.21274,25.7973,101.42606945328524,41.53268404740809,49.0,>40 m,True,False
56_26,53.21274,25.88739,95.19387088494038,51.52706909824549,41.0,>40 m,True,False
56_27,53.21274,25.97748,86.26322446344876,61.521578877649176,67.0,>40 m,True,False
56_28,53.21274,26.06757,77.52867493182744,71.51620184947907,70.0,>40 m,True,False
56_29,53.21274,26.15766,69.13572226973399,81.51093224266963,65.0,>40 m,True,False
56_30,53.21274,26.24775,60.6048663352444,91.5057669023992,70.0,>40 m,True,False
56_31,53.21274,26.33784,50.68302446934575,101.50070400159645,74.0,>40 m,True,False
